uname,mid,level,sex,send_time,like,is_sub,text
所累哇哆卡纳,302093674,5,保密,2021-04-26 15:00:40,0,False,注意安全[难过]
A-Con,281628174,5,保密,2021-04-26 13:39:08,0,False,连最基本的刹车问题都普遍存在，就是垃圾
zi01130012,35297226,4,保密,2021-04-26 13:33:14,0,False,支持，乐观专业，有理有据的批判
tangzhixin,237512134,4,保密,2021-04-26 21:37:56,0,False,支持王老师
潘辛嘎之交,320307782,3,保密,2021-04-26 17:55:55,0,False,但愿王老师在测试中不会被特斯拉公关了，王老师加油！
小恩怡的男神,396810092,5,男,2021-04-26 15:46:35,0,False,看了这么多很是欣慰，还好我没钱买车
逆袭专业户,436375286,3,男,2021-04-26 15:14:54,0,False,单踏板就不合适讲真
PeeKid酱酱,1664871193,2,保密,2021-04-26 15:12:16,0,False,别人是人车合一，特斯拉是车人合一，人需要一直适应车的变化[doge]
SuperMochiSAMA,74376459,5,男,2021-04-27 00:28:36,0,False,应该让特斯拉知道，失去中国市场意味着什么
羲娢娘,31221709,4,女,2021-04-26 20:13:55,0,False,刚听到一个很雅致的称号“小裤衩”[热词系列_你细品]
游荡的码农,430335191,4,保密,2021-04-26 18:17:02,0,False,还好我买不起，错过了一劫[doge]
Rio的爸爸,193561018,4,保密,2021-04-26 17:25:15,0,False,谁没事儿干，一边开车一边看屏幕，怎么了，前面的不要看了，光看大屏幕吧。
bilib2018,271803941,4,保密,2021-04-26 15:47:14,0,False,怀疑这种动能回收机制，会不会加大刹车系统的磨损
酸柠檬和可乐更配,472127809,4,男,2021-04-26 15:09:33,0,False,良心，
魏国y,31206584,5,男,2021-04-26 12:04:37,0,False,第一
啊熊儿,19029925,5,男,2021-04-26 19:22:44,0,False,还不是闹了才关注[呆]
ThermoCat,942418,5,保密,2021-04-26 15:53:05,0,False,[doge][doge]坐等吃瓜
放纵矜持,41105298,4,保密,2021-04-26 14:16:06,0,False,你们都在骂特斯拉，能不能实事求是？最起码特斯拉不坑穷人呀！！
巴子班长,99456416,5,保密,2021-04-27 00:32:19,0,False,测试员：得加钱！
辶兔国魉蛭,692397771,3,保密,2021-04-26 20:51:08,0,False,油车也会变硬，但那是防止你高速时急刹失去车辆稳定的变硬，和正常一样踩一点，然后就软了。而特死了？就是啥比车。
还是吃的太饱了,335496643,5,保密,2021-04-26 12:32:06,0,False,特斯拉这还洗啥 都凉了赶紧抬走吧
海酱游,5467809,6,男,2021-04-26 21:39:40,0,False,跟波音那问题差不多啊，阿三程序员？
摄影师王总,39874187,5,保密,2021-04-26 20:51:21,0,False,生产线到手了，可以放狗赶主人了。
狼来BB,31374833,5,保密,2021-05-11 23:47:25,0,False,这是靠近真相的问题
LDCuddles,22523916,5,保密,2021-04-26 16:18:41,0,False,@央视频
帆帆酱,1652171,4,男,2021-04-26 19:09:05,0,False,希望更多的人看到
尽量不装,10642949,4,男,2021-04-26 17:56:57,0,False,这就是设计缺陷，因为你这车不是只卖给会用的，懂行的专业人士，是卖给普通消费者的，突然踩刹车就得管用，这有什么可讨论的吗？（话锋一转）我突然想到了前些年麦当劳肯德基的食品安全问题，苏丹红啦，什么掉地上的肉饼捡起来就用啦，怎么样呢？今天还不是人家照样生意红火。所以，国产厂家也不必太嗨，没多大用，过后照卖，刹车他肯定得改进，改完了照样卖，别指望出回事特斯拉就完了，你信吗？归根结底，同类型厂家不争气，整体性上你碾压不了人家，单点优势作用不大。这就像西施即使臭胳肢窝也是西施，东施再好也没戏。
scan080,176022498,3,保密,2021-05-12 13:45:29,0,False,讲大白话，比亚迪驾驶员是最高指挥官，电脑必须服从执行。特斯拉电脑是最高指挥官，刹不刹车看电脑的心情。
dearest英,327693318,5,保密,2021-04-26 17:46:21,0,False,触摸屏真的不好用，这不是玩手机，玩手机眼睛是一直在手机上的，所以能知道自己到底按对没有，开车哪能乱扭头看啊，触摸屏不扭头看根本不知道自己到底按对了没有，还是实体键可靠，空调之类的，不用扭头看，伸手一摸就行了
咸鱼儿没有er,16498143,5,男,2021-04-26 12:09:40,0,False,为什么这种破车还能卖，非要死几个人才重视吗？？？那都晚了
22考研上岸啊,383286482,5,保密,2021-05-11 18:34:36,0,False,而已
60080567930_bili,403371127,3,保密,2021-05-11 12:37:00,0,False,合作？视频
qwerthjkl0,12551177,4,男,2021-04-26 16:45:08,0,False,难怪每次刹车失灵都说车主力气小，中国路不好，呵呵[吃瓜]
cbjlh,486338473,4,保密,2021-05-11 19:13:57,0,False,车作为一个交通工具它制造出来是为了使用者服务和适用一切使用者的，所以从这点来说它不是一个好产品，至少是设计理念上有问题
shield丶hydra,111182312,5,保密,2021-04-26 19:30:41,0,False,"特斯拉优先能量回收再刹车，要不然续航优势没了

特斯拉还是刹车逻辑的问题"
鬼火老头乐,592291200,3,男,2021-04-26 18:37:40,0,False,还是买传统车企造的电车吧，这种新势力就是炫一点，车机出bug了就完犊子
颜之有妳,510279064,3,保密,2021-04-26 16:34:04,0,False,这就是直接把棺材板给盖上了
Kuweideshu,285412491,5,男,2021-04-26 15:27:08,0,False,特斯拉根本不在乎你们在这BB刹车问题，因为在这BB的都不可能是他的消费者。
s168,21436541,5,男,2021-05-12 11:01:37,0,False,特斯拉还没有我家电动车给力！一捏刹车电动车拧油门都不走！这特斯拉踩刹车都还往前跑？这还没我家电动车安全[笑哭]
bili_64717522469,491283338,3,保密,2021-05-11 16:11:17,0,False,系统bug不行吗 真心无语
幽冰耀,10053739,5,保密,2021-04-26 18:34:11,0,False,之前哪个牌子的别踏板的什么杆有问题全面召回，这次特斯拉刹车失灵了了这么多案例，全在甩锅
老北京-我看行,74190620,5,男,2021-04-26 17:42:05,0,False,听你叔一句劝，网络上的硬币都是虚拟的，水深的很，你把握不住，叔这次就不投币了。[doge]
无头士兵,52120945,3,保密,2021-05-11 13:53:47,0,False,你要做暴力测试才行。把特斯拉车四个轮子悬空，把速度最大化然后一瞬间一脚踩死刹车看看刹车效果怎么样，最后再加上正常在路面上的重力和离心力，就能知道大概的真实情况了。
Vikingman2011,480959675,4,保密,2021-04-26 14:47:01,0,False,特斯拉用户给王老师一个三连
cldr2010,173038583,4,保密,2021-04-26 14:08:41,0,False,三联了老铁
Swiftie笙,6087446,6,男,2021-04-26 12:58:07,0,False,谁敢买这车了以后？上黄泉路么
君の明明,153757666,5,男,2021-04-27 00:47:33,0,False,三连加转发[OK]
牛丶德滑,353240837,5,保密,2021-04-26 19:57:41,0,False,支持！
新中国新文化,478356727,4,保密,2021-04-26 19:55:25,0,False,测速雷达有问题，刹车逻辑有问题
泡影Cc丶丶,18238667,5,男,2021-04-26 19:13:04,0,False,其实刹车变硬的问题，我家的老思域也有这个毛病。原来以为是自己不适应车子。。。
So小憩,1875332,5,保密,2021-04-26 19:09:33,0,False,刹车如果有问题，都是关系到人身安全的重大问题，不是靠一两句道歉就能解决的
远山那缕云,522961124,4,保密,2021-04-26 18:56:47,0,False,你是没到那一步
田井中律467,7709037,6,保密,2021-04-27 00:08:47,1,False,[doge]是不是换个肌肉猛男就能踩下去刹车了（踩断）
SiempreAzul,121153287,4,保密,2021-04-26 23:57:39,0,False,不敢买了，等等再说吧。
天上灬地下,44167918,5,男,2021-04-26 23:50:12,0,False,原来，特斯拉真的需要肌肉猛男呢[doge]
蚁狮_DeltaTree,2764809,5,保密,2021-04-26 19:11:32,0,False,收油门！撞到啦！[doge]
想当年硬又黑,74171992,4,保密,2021-04-26 19:20:41,0,True,吃大便啦简伯臣
星耀幻月,43176776,5,保密,2021-04-26 14:50:00,0,False,王老师的节目很喜欢。支持
实话食说,441601514,2,保密,2021-04-26 12:02:19,1,False,这是要实锤了嘛
酱香科技接班人,355107779,3,保密,2021-04-26 21:40:48,0,False,我只能说我的小米滑板车动能回收没有碰到故障过，而且刹车没有僵硬费力过
33854522592_bili,434948877,3,保密,2021-04-26 16:13:43,0,False,喜欢，专业。
光之领主赛格哈特,9659869,5,男,2021-04-26 13:53:06,0,False,来了来了
一剑天歌笑苍生,4210748,6,男,2021-04-26 12:16:13,0,False,等一手孝子洗地好吧
ZAFT双子,28029144,5,保密,2021-04-26 22:12:51,0,False,你是你们这么客观，我的三连不给都不好意思。比很多自诩客观的UP强太多了。希望其他UP有毛豆三的自己也试试。估计有也舍不得这么实验@在下刀哥[doge]
家有萌妹大力橙,38129796,5,男,2021-04-26 21:41:31,0,False,都他喵的三连顶上去，让更多人看看[热词系列_你币有了]
呵呵1698,1708090616,2,保密,2021-04-26 19:07:00,0,False,"这么说吧，没有助力我体验过一次。
7年前 1/6排量伊兰特   我空挡滑行感觉省油不过瘾，把钥匙门关了！发动机不工作后  突然前方障碍！刹车刚刚硬！踩了两脚，当时给我慌得！往死踩都踩不住  车速忘了，好想34十！！情急之中拉手刹，死踩刹车！打火。。。就差一点把前车怼了"
青医附院精神科刘主任,587943300,4,保密,2021-04-26 19:27:22,0,True,好家伙，关了电门不止刹车没了，方向盘助力也没了，电子也不工作了，你也心太大了
天生爱玩自由至上,476665486,4,保密,2021-04-26 19:05:22,0,False,说说我的理解，特斯拉的车，动能回收>ABS>机械刹车！
风中蝶舞78,582103112,3,保密,2021-04-26 13:55:41,0,False,06年A516 12年东方之子 19年小蚂蚁 20年捷途X90路过。。。。我不同情这个消费者，换成是我，从一开始就不会考虑买特斯拉。。。。
121212gf,86310339,4,保密,2021-04-27 01:33:58,0,False,宝藏up终于要火了
佯装随缘,297312163,5,男,2021-04-27 01:33:06,0,False,人家父亲30多年的驾龄，难道不懂？，还女性车主，收钱了吧，当时是女车主父亲开车的。
黑萝莉丶芙兰朵露,9141790,6,保密,2021-04-27 01:30:18,0,False,特斯拉灵车需要刹车？[滑稽]
低头的白蚁,67321075,5,保密,2021-04-27 01:25:10,0,False,想问一下，怎么维权才能叫理性！？
周丿先森,43833272,5,男,2021-04-27 01:01:00,0,False,网上不是已经有瓜了嘛。蔚来派来的呀
基利亚姆耶卡,252066238,5,保密,2021-04-27 01:24:26,0,True,那个供应商也给特斯拉供货[滑稽]，你觉得资本会嫌少赚钱？
小癩癩,37456250,5,男,2021-04-26 23:58:40,0,False,别叫特斯拉，叫哥斯拉吧。要人命啊！
973955152,65395303,5,保密,2021-04-26 23:52:06,0,False,我真是服了 一天天的 特斯拉这特斯拉那 你们是不是有病啊 我特么哪有那么多时间给你们点赞啊
夏鸭阿兹纳布尔,186309359,5,男,2021-04-26 23:47:24,0,False,您厉害了，刹车都不让踩了
小杨树村,21026889,4,保密,2021-04-26 22:13:08,0,False,进口版为什么没问题国产了全是问题说明国产配件有问题啊
pota头,106426777,4,男,2021-04-26 22:28:13,1,True,也有不少买了进口版的车主站出来说出了类似的问题。。。。而且这个“刹车失灵”（目前看大概率是刹车助力失灵）的问题可能不是硬件，而是特斯拉系统与博世刹车系统的逻辑没有处理好。刹车时人操作与电脑的操作冲突了
别怕我只是个变态,18968028,5,男,2021-04-26 22:04:20,0,False,刹车系统可不仅仅是脚刹，刹车系统是指行车制动系统（脚刹车）、驻车制动系统（手刹车）、紧急制动系统以及辅助制动系按tsl给的使用说明书来看，动能回收这个时候刹车尾灯会亮，咋不咋算个辅助刹车了吧
蛋蛋灬忧殇,1869190,5,保密,2021-04-26 21:57:14,0,False,第一个给我看爽了
巴布拉库,67819969,5,男,2021-04-26 19:18:14,0,False,漂亮，又来锤了，破鼓乱人捶了
Nice晓波,21403946,4,男,2021-04-26 19:14:12,0,False,不建议新手尤其是女司机上来就开电车！
赦撒,2332683,3,保密,2021-04-26 14:28:12,0,False,跟司机无关，特斯拉全责，比亚迪第一，买买买！
channel-length,250736757,5,男,2021-04-26 13:29:26,0,False,"66666,各位水军接着洗[微笑]"
断剑崇雨,274407338,4,保密,2021-04-27 08:45:26,0,False,https://b23.tv/pEU20p提供个思路
枫月闲人,109670271,5,保密,2021-04-27 01:46:28,0,False,I'd 485875522
轻-云,23719040,4,男,2021-04-26 23:50:57,0,False,这样啊
烙印战士16,79574359,5,保密,2021-04-26 22:12:53,0,False,特斯拉的态度很差
晴天不打伞01,16928200,3,保密,2021-04-26 22:11:52,0,False,王老师不讲武德，买车来黑[doge][doge][doge]
清风抚明月丶,4226736,6,保密,2021-04-26 19:19:06,0,False,刹车出问题都拒不妥协的车企这不是拿车主生命开玩笑吗，哈哈
陌生de云,38270647,5,保密,2021-04-26 18:56:04,0,False,这个不错，之前就有疑问，向这些失灵通常操作面板应该有提示才对。现在可以确定的确有，但是不够醒目。甚至可以说不能惊醒！应该有相印的提示音！
妄忘言,258308,6,男,2021-04-26 23:44:13,0,False,调查啥？直接公关发话的车主
Atlaxy,107082461,5,男,2021-04-26 22:51:48,0,False,一直觉得中控大屏没啥用，因为我这个开车的人看不了[笑哭][笑哭][笑哭] 导航都是靠听  路况不好的时候 低头看仪表盘都不敢 更别说往中间看大屏了
youhaozou,15046014,5,保密,2021-04-26 22:40:24,0,False,踩死刹车应该是面对危险的第一挽救选择吧，这么高优先级的东西在厂家调教设定那里优先级怎么感觉那么低
醤油ouo,4865842,5,男,2021-04-26 22:08:48,0,False,首页通知[doge]
DIY电子发烧友,498784619,4,男,2021-04-26 21:30:50,0,False,持续关注。。。
瑟兰_Salam,38394802,5,保密,2021-04-26 19:14:45,0,False,洗？没洗呢
取名也太难,30611074,4,女,2021-04-26 14:39:29,0,False,没有刹车助力使劲踩刹车还是能停下来
Cx330还在吗,131414378,5,男,2021-04-26 14:47:05,0,True,那得健身
取名也太难,30611074,4,女,2021-04-26 17:08:11,0,True,回复 @Cx330还在吗 :哪有人开车不健身啊
lwb0211,436549242,3,保密,2021-04-26 14:35:31,0,False,这个提示笑死我了，这么小是怕车主看到么，你都做智能了，这种重要提示咱直接语音不好么[笑哭]
Hquz,34889728,5,男,2021-04-26 13:59:15,0,False,根本就没灵过，怎么能叫失灵？😅
戆居居刨煎堆,326795248,5,保密,2021-04-26 13:55:53,0,False,刹车没有失灵，只是不工作了[妙啊][妙啊][妙啊][妙啊][妙啊]
拯救华语歌坛,2079387,6,男,2021-04-27 15:55:38,0,False,"意思是特斯拉造出了一款让你摸不透的车
让你成年累月的上下班早晚高峰 都不能来靠积累出的驾驶习惯来开车
那这就是说 只要开车出门 就比其他的车辆要承担更大的交通参与者的风险
诶嘿 摸不透真有意思 你这次20米踩三分之一我滑行16米停车 下一次你同样的距离同样的刹车深度 我就给你拖行25米
天天开车跟抽奖一样呗 中了就是追尾套餐"
kebyke,33412168,4,保密,2021-04-27 08:20:58,1,False,老王，整得不错
我就看看都不行吗还重名,161780072,5,男,2021-04-27 07:22:19,0,False,好洗
bili_24913670595,484110453,4,保密,2021-04-27 01:46:30,0,False,特斯拉为什么凉了？懂得都懂[狗子]
樱飘的时下,7727629,6,男,2021-04-26 15:39:17,0,False,"就像三星那样，爆炸不是重点。
重点是最早出问题的是中国，但是最后产品回收的中国，这《态度》真的令人心寒。"
基利亚姆耶卡,252066238,5,保密,2021-04-26 16:11:40,0,True,特斯拉美国2020年消费者可靠性倒数第二[无语]
东风掀巨浪,479506,5,保密,2021-04-26 18:53:06,0,False,这样看特斯拉的车就是没有开发完成的半成品，可靠性安全性都不能保证就敢造出来卖
ldkwinner,288997994,5,男,2021-04-26 18:29:12,0,False,动能回收系统受限、禁用，都会导致刹车助力不工作，只能大力出奇迹。（abs是否工作已经不重要了[doge]这是个严肃的问题[doge]）
ldkwinner,288997994,5,男,2021-04-26 18:35:08,0,True,受限跟禁用，是不是 abs触发？颠簸路段收油，被电脑发现，“诶我去，四个轮子转速不一样了，动能回收关了吧”。地下车库，刚擦完地，一个收油，“ca咧~后面俩轮子转速又不一样，关一半儿吧。” 刹车泵“回收系统也不知声，我到底要不要动额”[灵魂出窍]
昵称总是被人用了,313628698,5,保密,2021-04-26 18:03:57,0,False,我奉劝UP不要不知好歹，把测试文档原件交给特斯拉，然后删除所有附件，不然告你窃取商业机密！[doge][doge][doge]
吉拔猫v,12388100,5,保密,2021-04-26 18:00:20,0,False,[doge]赶紧让特斯拉步三星后尘
上火了,11098603,5,保密,2021-04-26 17:53:43,0,False,可以转载麽王老师
北方的_S女王,699186036,3,保密,2021-04-26 17:50:32,0,False,加把劲把特斯拉赶出去 像当初谷歌一样 [吃瓜][吃瓜] 到时倒要看看星链会不会专门为某些地区加屏蔽 到时怎么办 敢打下来吗 借你十个胆[吃瓜][吃瓜][吃瓜]
Lucas__-,397241153,4,男,2021-04-26 16:46:08,0,False,颠簸路段动能回收变弱说明书好像有说明
都学废了吗,32009946,4,男,2021-04-26 16:54:16,0,True,回收可以变弱甚至没有，但是刹车别变硬没了助力啊，这肯定是大问题
庐州老崔,327402001,5,保密,2021-04-26 16:47:03,0,False,特斯拉开始 不坑穷人 好家伙 现在是想通吃了！
钱小豆啊,365371204,4,男,2021-04-26 16:35:40,0,False,谁也不信了这我就等实验结论了
nigela,28218012,4,保密,2021-04-26 16:34:00,0,False,第三点科莱威也有，但是不会有任何提示
BalaBalaB00M,55771804,3,男,2021-04-26 16:22:55,0,False,感觉特斯拉就是把半成品量产变现，拿消费者当人肉测试器[OK]
天吶你真特么高,506174041,4,保密,2021-04-26 16:20:26,0,False,王哥，专业！
Geargydreamer,110176860,5,保密,2021-04-26 16:20:37,0,False,2020所有车的投诉比中特斯拉是最低的 但是缺被媒体疯狂报道[吃瓜]
Cx330还在吗,131414378,5,男,2021-04-26 16:25:56,0,True,那个车质网的数据可以买的
木神佛系君,34837521,5,男,2021-04-26 16:39:48,0,True,所谓测试和数据都可以造假，只有车主自己试过才知道好不好
Dybla,19005278,5,男,2021-04-26 16:43:08,0,True,漂亮国市场只要提到质检特斯拉可是常年倒数第一。。。
dnc23,24061399,3,保密,2021-04-26 15:27:49,0,False,好的会公开，不好的事怎么会？公开么
还看我,85582856,4,保密,2021-04-26 18:00:56,0,False,哈哈哈 就喜欢这样捶特斯拉[偷笑][偷笑][偷笑][偷笑][偷笑]
Jsue666,277781695,5,保密,2021-04-26 17:09:25,0,False,意思就是力气小的别开特斯拉[doge]
Mic-Fine,316335413,3,保密,2021-04-26 15:26:53,0,False,刹车踏板变硬，以及特殊路况动能回收失效造成突然加速。这两种情况百分百实锤了！！！！
人生几度花和月,109592185,5,保密,2021-04-26 15:25:56,0,False,还是很具体客观的。
何标兵,21074607,5,保密,2021-04-26 12:42:56,0,False,不扰乱公共秩序，特斯拉会来处理，跟流氓讲道理有用吗？
包子君吃不了,411893772,4,男,2021-04-26 19:26:01,0,False,刹车失灵看来实锤了。[doge]
大捷司机日常,230344742,5,保密,2021-04-26 19:15:02,0,False,三连，希望能给出公正客观的评价，现在情绪，立场先行太多了[点赞]
小陆谈数码,267385137,4,保密,2021-04-26 14:21:44,0,False,[拥抱][拥抱]
请叫我爱西红柿,370280748,4,保密,2021-04-26 14:09:32,0,False,洗白时间。。。。
Rap丶J,26453076,4,男,2021-04-26 14:03:23,0,False,先喷特斯拉 再看视频[偷笑]
caoyao180zhong,405962,6,保密,2021-04-26 14:00:15,0,False,好家伙，怪不得特斯拉说自己没问题[doge] 原来刹车力度随时变化啊
雷Es,353570688,4,男,2021-04-26 13:44:34,0,False,就算是变硬，出现紧急情况的时候，任何一个人，都会一脚踩到底，能踩多深踩多深！能踩多猛踩多猛！不存在踩不到底的情况，就是失去刹车。
四川仔姜兔,482918451,4,保密,2021-04-26 14:37:26,0,True,加油洗，你怎么不说特斯拉本来就是火星人开才行
Kissmojo,76934337,4,保密,2021-04-26 16:04:50,0,True,这种就别洗了，刹车的一致性你觉得有妥协的空间吗？你觉得你这脚下去正常，下一脚下去变硬能接受？更不要说动能回收会直接影响你对车距的判断，上一脚你松电门可以稳稳停下，下一脚你松电门，停不下来，难道开个车减速还拼几率？
孤独的缦珠莎桦,646311533,2,保密,2021-04-26 23:39:01,0,False,哈哈哈！真是扯犊子。
夏鸭阿兹纳布尔,186309359,5,男,2021-04-26 23:46:16,0,True,是，宁老懂哥了
四川小诚,396796954,4,保密,2021-04-26 23:24:32,0,False,开车玩平板
鲁南男人,37469934,5,男,2021-04-26 23:13:05,0,False,"维权女车主最新视频
BV13A411577B"
simy20,7185982,5,保密,2021-04-26 22:13:54,0,False,是不是只有便宜的款式有问题。
bili_49200902395,474973738,4,保密,2021-04-26 21:47:08,0,False,看来是通病
挖槽投币吧,46459836,4,男,2021-04-26 14:11:45,0,False,十万公里耐久算了吧  太危险了[捂眼]
装甲团长,14360171,5,保密,2021-04-26 12:13:01,0,False,报团迎战特狗，特死垃就是垃圾
开山望月,387229770,4,男,2021-04-27 11:31:03,0,False,其他品牌刹车留安全啦？电动汽车动能回收听着很黑科技，但是不是在原理上就有致命错误？其他车企别冷眼旁观了，全行也都自查吧！
Galahad-,289089699,5,男,2021-04-27 02:22:54,0,False,要怎么理性？首先这两方实力和资源平等，那种才叫平衡理性。不然谈个der理性
CurtisYl,432311167,4,保密,2021-04-26 23:21:04,0,False,记得model3刚出来那会媒体测试刹车距离不算优秀，后面有一次ota升级以后刹车距离变短了。记得38号说过特斯拉刹车不同于两田，没有引入动能回收。现在这种情况，猜测还是在刹车时用了动能回收，但匹配还不成熟吧
蓝受聂,510690994,2,保密,2021-04-26 23:18:19,0,False,刹车变硬了，你就敢猛踩刹车？这多危险！刹车的力度都是平时把握的，危险来的时候都是应急反应。说白了，这车有BUG. 小白鼠等修复BUG吧。
Model3电动之王,57044874,5,保密,2021-04-26 22:28:18,0,False,发现一个洗地的BV1F54y187zq
众所周知Hello大家好,346037274,4,保密,2021-04-27 07:17:47,0,False,up，你做这样的测试，为什么不给测试员配备头盔？即使他不是特斯拉。本身这样激烈驾驶就很危险。尤其是特斯拉测试更需要带头盔
ChrisLiu798,249822578,5,男,2021-04-27 08:54:35,1,True,我觉得还需要一套防火服
转身无法忘却,247632087,5,保密,2021-04-26 14:17:14,0,False,热乎的
一只猛新,455760663,4,保密,2021-04-27 16:04:51,0,False,小心点啊！
-27149-,8034989,5,男,2021-04-26 23:15:43,0,False,所以必须要有第三方，最好是无法被特斯拉影响到的部门，给特斯拉上监管系统，不然他自己数据自己保存，随便怎么说，都不能验证真假
APK诡秘,562783079,3,保密,2021-04-26 21:42:02,0,False,"特斯拉系列
https://b23.tv/oDflMD
https://b23.tv/07zvlH"
梭沙,6237305,4,保密,2021-04-26 21:10:05,1,False,感谢用绳命测试[doge]
爽爷2020,332080971,4,男,2021-04-26 14:32:05,0,False,加油！耐久测试中注意安全，
xincn0,38555024,4,男,2021-04-26 14:03:58,0,False,记得在刹车位置装一个摄像头
四川小诚,396796954,4,保密,2021-04-26 23:25:13,0,False,转弯灯在哪
PrussiaKnight,18900788,4,男,2021-04-27 02:42:15,0,False,刹车是启动了 并没有完全启动[doge]
枫月闲人,109670271,5,保密,2021-04-27 01:47:09,0,False,ID 485875522
DuoIdeon,179395062,4,保密,2021-04-26 23:32:09,0,False,首先你要搞清楚一点，特斯拉全车控制设备中就只有方向盘是有机械操控结构的，其他的诸如电门刹车以及档杆(?)都是纯电传操控也既飞机上的东西，这东西说简单点就是你这些实体控制机构的后面连着的完全没有机械结构都是类似飞机电传系统那样的信号传输设备，当你踩下或松开踏板或者换倒挡的时候这些设备会根据这些实体结构的动作幅度和位置发送一个信号给车机既车载电脑，然后车机的后台根据这个信号的数据以及车身上的各种传感器传回的车辆姿态状态数据计算出你所做的操作动作需要车上的哪些部件做出什么样的反应然后再实时把这些控制信号传输到诸如电机以及刹车等需要做出反应的部件，而当车机或者相关的传感器出现死机故障甚至短路问题时这台车就会失控，说的再白痴一点就是这车除了方向盘外完全就是依靠车机来控制的，一旦车机失控车辆就会暴走，如果连方向盘的助力转向电机也受到影响那基本就是没救了......除非你能在车内直接拉断全车电闸直接物理性断电......
节操hen值钱,3322214,5,男,2021-04-26 23:37:57,0,True,我:我觉得要刹车。特斯拉:不，我觉得要动能回收，我不要你觉得，我要我觉得。1s后。崩~~~~
咩咩咩啊呢,14071833,5,男,2021-04-27 01:35:41,0,True,不正确，你可以参考制动系统国标，制动系统必须要有物理直连机构才能上市。
DuoIdeon,179395062,4,保密,2021-04-27 16:52:39,0,True,回复 @节操hen值钱 :没错，就是这意思......
意呆利精神病院陈主任,383022322,2,保密,2021-04-26 22:57:30,0,False,专业人士说专业话，有理有据
市二院精神科皮主任,61870446,4,男,2021-04-26 19:27:48,0,False,某震：说特斯拉刹不住的就是不会开！
siant0417,381922511,4,男,2021-05-08 21:49:33,1,False,盎格鲁萨克逊只不过是想用一些中国人的生命来测试这车在实际路况上的BUG，等死的够多了自然就提高它的智能化了嘛，反正也不用道歉和赔钱，比在它国内“测试”划算多了，咱们在它们眼里也就是个皮肤稍微黄一点的印第安人罢了...
火锅炖佩琪,7815264,5,保密,2021-04-27 17:47:22,0,False,当你习惯了一种驾驶模式，比如松油门，电机制动，一但电机制动不作用了以后，你的第一反应肯定跟不上这种制动模式的改变，车速在相对较快的情况下，极易发生事故。为了避免这种情况，把动能回收调到最小，避免动能回收影响你的刹车判断。
凤凰花开的说书人,82174776,5,保密,2021-04-27 02:18:54,0,False,宝马那一期怎么没有了
胖猴快跑啊,492770560,4,保密,2021-04-26 23:13:18,0,False,谁买特斯拉谁脑袋有包[doge][doge][doge]
萍踪浪迹zp,52073546,5,保密,2021-04-26 22:58:20,0,False,强制推广单踏板模式就把他做好，让消费者不得不接受单踏板模式又经常无法使用这不是扯淡么。就像特斯拉告诉你左边是油门右边是刹车，你废了好大劲习惯了，突然之间又变成左边刹车右边油门，在这种关乎安全的事上如此儿戏不出问题才怪
我叫孙悟旺,33580991,5,保密,2021-04-26 23:25:19,0,False,牛逼了！
迷失那路口,489323694,4,男,2021-04-26 23:01:17,0,False,刹车变硬，绝大部分的人都会认为踩不下去，毕竟有经验的老司机不多
周酱,1585909,5,保密,2021-04-26 19:17:25,0,False,说的在理
LI柯子,39535517,6,保密,2021-04-26 13:47:29,0,False,币给你，赞给你
穿水手服的平手最帅了,5678854,5,保密,2021-04-27 17:49:22,0,False,以118公里的时速行驶撞车。刹车失灵还能站车顶大闹会场也是神奇。
刹那2017,35446898,6,男,2021-04-27 19:20:42,0,True,特斯拉说118公里就118公里？特斯拉的话有诚信度？
穿水手服的平手最帅了,5678854,5,保密,2021-04-27 20:04:01,0,True,特斯拉公布汽车数据能不能动动手去查查。[doge][doge][doge]
醒醒小宅,378740101,3,保密,2021-04-28 08:58:13,0,True,回复 @穿水手服的平手最帅了 :excel也算数据的话我这里就有你超速的数据[滑稽]
穿水手服的平手最帅了,5678854,5,保密,2021-04-28 18:18:49,0,True,回复 @醒醒小宅 :真就硬杠有意思么？[doge][doge][doge]
lerobert,257845052,3,男,2021-04-27 00:10:20,0,False,我擦UP主难道是减肥成功了？
暖心大老表,93873442,4,保密,2021-04-26 23:08:27,0,False,王老师说个差不多的情况，可以试试混动亚洲龙在震动模式下刹车，也是刹不住，刹车会发出摩擦声，但是很难刹车
上网打酱油,515424402,3,保密,2021-04-26 23:01:53,0,False,我的欧拉偶尔也是这样，还没去检测
上网打酱油,515424402,3,保密,2021-04-26 23:02:07,0,True,黑猫
Omegase7en,109717623,4,保密,2021-04-26 22:45:26,0,False,愚蠢的设计
航哥哥hch,293983387,5,保密,2021-04-26 22:32:59,0,False,千篇一律的问题，不同的人，不管是专业的还是业余的测试和经历，特斯拉老是出现这几项问题。它怎么可能安全？谁信啊
聚酰亚胺-X,23112510,5,女,2021-05-03 19:58:02,1,False,https://share.api.weibo.cn/share/219621019.html?weibo_id=4631659838703187
huth,5927482,5,保密,2021-04-27 07:55:39,0,False,为何人类的星辰大海火星事业，你们车主冒点点险怎么啦？那么多JJYY[doge]
