send_time,like,text
2021-04-23 00:16:39,0,[捂脸]我也买不起
2021-04-22 23:01:08,0,我还是更喜欢自己开车，无人驾驶太无聊了
2021-04-22 22:18:09,0,刹车好多是人点头  舒适度肯定是没有了
2021-04-22 21:43:56,0,湖南人
2021-04-22 21:43:40,0,自动驾驶如果出了事故那怎么判定责任？
2021-04-25 21:56:57,0,车主和用了这个技术的公司共同负责吧
2021-04-22 21:11:30,0,这个视频只是试验车的效果，跟量产车没有可比性，之前的百度阿波罗谷歌waymo甚至小鹏ngp的视频大家有兴趣可以看看，这是在一个经常测试的路段，而且搭载了激光雷达，激光雷达目前量产成本压力是很大的，量产很困难。
2021-04-22 23:06:12,0,激光雷达200美金一个，3个600美金
2021-04-23 00:37:39,0,回复 @吃鱼的仓鼠 :没量产的东西不好算造价
2021-04-23 00:39:31,0,回复 @吃鱼的仓鼠 :制造成本应该不到200美元，主要还要摊研发费用和折旧等进去。
2021-04-23 00:59:53,2,这个视频已经有成品车了，40多万，第四季交货，把百度的车拉到华为这个路段测试，没有万把来块钱留下你出不来
2021-04-23 01:46:22,0,回复 @不是我说呀 :百度确实拉胯了点，不过也还行，新车上市肯定是先上不含自动驾驶包的，然后是含硬件不开放软件的，等ota升级完估计一两年都过去了。目前的激光雷达厂家都没开始大规模量产，看看吧，说不定华为有惊喜
2021-04-23 03:06:16,1,回复 @德赛西威二百元 :ota也不能凭空升级出激光雷达的识别效果吧？华为雷达不量产凭什么敢定价，赔本赚吆喝？那这雷达不是越贵你预定越赚？
2021-04-26 19:40:57,0,回复 @我靠250 :所有的试驾媒体发的都是同一条路线，专门针对这条路线做了优化而已，可以理解为单轨列车，现在主流自动驾驶公司都能做到。
2021-04-26 20:06:30,0,回复 @德赛西威二百元 :而已，百度什么路况华为什么路况，主流都能为什么百度这么菜还不上激光雷达？你家的单轨车看见人不刹车，看见锥桶撞上去，看见三轮撞上去，华为是过拟合百度不是是吧？过拟合还那么菜，还不上激光雷达，凭什么上市？
2021-04-26 20:15:10,0,回复 @我靠250 :我也希望他这个落地不要跟演示的差距太大，等极狐阿尔法带自动驾驶套件的车发售以后看看。
2021-04-22 20:45:36,0,我想问小米干了啥
2021-04-22 20:21:22,0,大华为威武
2021-04-22 18:58:53,0,第一北汽，第二太贵，第三北汽，第四北汽.....。为什么选择北汽？
2021-04-23 03:06:54,1,因为北汽最配合，华为要什么数据都给
2021-04-22 17:59:57,0,早就说过华为是最伟大的公司之一，已经不是未来
2021-04-22 17:25:49,0,是神经网络么，没想到这么快就出来了
2021-04-22 14:36:24,0,这个系统给大货车装上的话，第一反应是司机的福音，第二反应是，再升级迭代一下我是不是不用招司机了？
2021-04-22 12:48:58,0,怎么捕捉前方的赛车遮挡视线的红绿灯[亲亲][狗子][羞羞][哈哈]还是感觉不现实
2021-04-22 12:49:57,0,怎么捕捉前方的赛车遮挡视线的红绿灯[亲亲][狗子][羞羞][哈哈]还是感觉不现实，全是大马路，最起码走走市井吧[亲亲][狗子][羞羞][哈哈]
2021-04-23 09:31:28,0,回复 @我靠250 :什么意思
2021-04-23 11:38:08,0,回复 @同学李木子 :42号车库发了自动驾驶的视频，有一段路就是在小路开，有很多车和人穿行
2021-04-23 12:01:08,0,回复 @我靠250 :o[亲亲][狗子][羞羞][哈哈]那就棒极了[哈哈][哈哈]
2021-04-22 12:38:30,0,最蓝的
2021-04-22 12:27:34,0,哈哈，树大招风。希望B站能威武。
2021-04-22 10:32:58,0,讲个笑话：特小鬼：有激光雷达的抄袭了没激光雷达的。[偷笑]
2021-04-22 09:59:35,0,最后是理想吗？
2021-04-22 08:31:35,0,小米瑟瑟发抖
2021-04-22 07:11:29,0,自动驾驶你敢用吗？
2021-04-22 02:39:59,0,假的假的，前挡风玻璃是一块led屏，都是放的动画，我亲眼所见[doge]
2021-04-22 01:38:23,0,大多数人还是：说好的不造车呢  垃圾企业[doge]
2021-04-22 00:24:50,0,最后一台es6是装了华为的硬件吗？
2021-04-22 00:22:44,0,华为永远滴神[打call]
2021-04-21 23:46:30,0,这未来5G铺开来，那还得了！
2021-04-21 22:59:13,0,当自动驾驶车辆没有方向盘我就买
2021-04-21 22:39:33,0,看年底交付使用情况了，现在这个样子堵不上有些人的嘴的[doge]
2021-04-21 21:27:44,0,华为NB！这不比特斯拉好？
2021-04-21 21:29:09,0,这不吊打特斯拉？
2021-04-21 21:00:18,0,说实话 这比坐老婆的车更吓人吧，[笑哭][笑哭]
2021-04-21 20:57:26,0,额，我觉得自动驾驶最难点在于如何应对非标准化场景，比如道路各种标识不清晰、当地车辆和路人各种不遵守交通规则，甚至红绿灯坏掉了，终极挑战——农村道路。这些望华为工程师们还需多多考虑。
2021-04-21 20:44:53,0,牙膏挤多了我靠
2021-04-22 14:42:21,0,第一枪，肯定要打的响一点，看他们说，还有很多没办法直接展示的牛逼技术，陆续会出来
2021-04-22 00:39:12,0,华为自己做的雷达，价格比国外便宜很多
2021-04-25 21:57:28,0,售价在35.99W到45.99W，其中42.99W以上都有自动驾驶，预售39.99到49.99W，我记不多，好像就这样，可能会比我说的便宜，但不可能贵。...
2021-04-21 19:47:35,0,刹车失效是车机械系统的问题，华为只做车机系统的，真出问题了是车企问题，不是华为问题。
2021-04-21 19:07:52,0,股市怎么了想问下
2021-04-22 00:39:55,0,和华为合作的多数涨停
2021-04-21 18:53:05,0,不知道是不是下一头飞的猪
2021-04-21 18:16:53,0,什么车
2021-04-21 17:55:58,0,还需要驾照吗。。
2021-04-21 16:58:13,0,今天看见小鹏路试自动驾驶
2021-04-21 16:08:04,0,看了看自动驾驶那款的价格，30多w
2021-04-21 15:06:09,0,这可比特斯拉强太多了
2021-04-21 14:31:30,1,[doge]所以省钱不用自动雷达的特斯拉撞了多少，现在那个功能都不敢开呢
2021-04-21 13:38:00,0,什么完全不比特斯拉差，完全吊着特斯拉打
2021-04-21 13:06:43,0,这已经比特斯拉强很多了
2021-04-21 12:58:55,0,为什么一定要热门呢，这个平均1k播放量小频道，热门了反而不正常…不要有被害妄想症啊[辣眼睛]
2021-04-21 12:32:19,0,特斯拉刚到L3就吹自动驾驶，而这直接就是L4
2021-04-21 11:27:09,0,滴滴也死了，哈哈哈
2021-04-21 11:25:42,0,如果华为加上比亚迪，那岂不是全球通杀
2021-04-21 08:51:05,0,哈弗H6高速自动驾驶我觉得不错，自己加速自己刹车挺有意思的。
2021-04-21 08:48:14,0,我记得军方当年拿到新武器后，一开始好多人还不放心，测试结果是自动的比人反应快，瞄得准。
2021-04-21 07:31:23,0,这个内置pad不错
2021-04-21 01:27:51,0,艹，小鹏买早了
2021-04-21 01:03:27,0,一开始都在尝试，19年长城汽车也有宣布跟华为签署关于智能驾驶全面战略合作协议
2021-04-21 00:37:26,0,这是在有5g组网低延迟的基础上的
2021-04-20 23:09:58,0,就这投币转发量还限流呐，怎么这么多人喜欢虚空打靶？
2021-04-21 12:41:29,0,这视频很火？
2021-04-20 22:58:40,0,视频最后是蔚来ads 什么时候发布？
2021-04-20 22:05:29,0,肯定吹了啊，谁不吹
2021-04-20 21:59:27,0,特斯拉刹车失灵都搞不好，还好意思吹？
2021-04-20 19:50:49,0,这个价格，告辞。
2021-04-20 16:44:53,0,不管多厉害，至少得买的到。上个月去买手机，不仅没货，老款还涨价卖。闻所未闻。
2021-04-20 17:17:19,3,华为没芯片，手机货少不好买，你直接买安卓之光啊[滑稽][滑稽][滑稽]
2021-04-20 18:14:56,0,回复 @独行者MAX :nova的老款也没芯片么，都不用新技术。就算没芯片，也不至于涨价啊。好感度直线下降。
2021-04-20 19:23:12,1,回复 @308室的隔壁君 :黄牛吵，其他平台普遍贵
2021-04-20 19:24:37,0,回复 @曲误人不顾 :我去华为实体店买，这跟黄牛关系不大。上面写着原价多少，然后又写了个牌，现价比原价贵。[doge]
2021-04-20 19:25:14,0,回复 @308室的隔壁君 :好家伙[doge]京东淘宝贵了将近1千
2021-04-21 01:18:48,1,回复 @308室的隔壁君 :华为实体店？你确定是华为旗舰店吗？挂华为的老多了
2021-04-21 12:07:13,1,回复 @308室的隔壁君 :有那种挂华为牌却不是官方店的，目前看基本都是经销商加价
2021-04-21 14:15:22,0,回复 @觉皇许 :那我就不知道了，在我们这最大的电器城里最大的华为店，你要说不是旗舰店就不是吧。
2021-04-21 19:44:28,1,回复 @308室的隔壁君 :大部分是授权店啊，还没听过直营店涨价的，真涨价直接投诉一投一个准
2021-04-21 19:45:38,1,回复 @308室的隔壁君 :无论哪个牌子，直营店永远是官方价格。如果不是，直接打电话投诉就是了，还没听过直营店涨价
2021-04-21 20:39:01,0,回复 @lylwy :我查了我们整个市，没有一个你说的直营店，官网能查到19个授权店，合着华为没直营，这波操作厉害了。
2021-04-21 20:41:16,0,回复 @lylwy :原来全国就只有3个旗舰店，打扰了[doge]
2021-04-22 01:55:07,0,回复 @308室的隔壁君 :nova也没有的，华为现在除了matepad10.8全线缺货
2021-04-20 14:50:50,0,目前来说价格有点高了[笑哭]不是说这台车费用高，是指新能源车价格都偏贵（有便宜的那种，但是技术不行，图方便买回来就是找罪受），在电池技术没有突破胯代来说，现在的电动车，续航短，耐温差，稳定性不高，保值率也不高，车价贵，更换车机电池费用离谱。当然这是相比于传统燃油车来说。因为是新技术，有缺掉完全可以理解，也很感谢很多人的支持新能源才能使其发展壮大。我要买新能源车的话起码10年后看看再说了，等到新能源车足够好用，电桩足够组网或者像死亡搁浅那样公路上就能充电[doge]，解决了现有最大的难题，新能源车确实是个好的选择。
2021-04-20 14:11:18,0,"小艺小艺 
唉
干翻前面那辆哥斯拉[妙啊][妙啊]"
2021-04-20 15:42:09,0,你是在车上装了一车中东悍匪吗？[滑稽]
2021-04-20 16:05:41,0,回复 @TMarxist :装了一车金刚[妙啊]
2021-04-20 13:56:21,0,自动驾驶出来后那还用不用考驾照[doge]
2021-04-20 12:40:49,0,Lidar的监测能力可是太强了
2021-04-20 11:59:46,0,刹车太急了
2021-04-20 11:43:19,0,最后那个洋鬼子看的我想吐
2021-04-20 08:10:50,0,可惜某汽不是很争气
2021-04-19 23:59:31,0,可以可以
2021-04-19 23:38:57,0,为什么一辆车有主动拦截？
2021-04-19 23:34:30,0,无红绿灯的路口呢。最近的看的视频都过的是有红绿灯的路口
2021-04-19 23:31:36,0,除非特斯拉来求华为卖他便宜的激光雷达
2021-04-19 21:02:45,0,感觉很强
2021-04-19 20:58:20,0,在网易都被人喷死了，我反击还遭到围攻，太可拍了[辣眼睛]
2021-04-20 12:53:28,1,网易啊那没事儿了
2021-04-20 18:47:31,0,网易是牧羊犬窝，小心点，我老师，复旦教授沈益，今天点名批评网易了[OK]
2021-04-19 20:48:14,0,这才是自动驾驶，不想某特一个车道保持一个自动跟车就敢说是自动驾驶[呲牙]
2021-04-19 20:25:42,0,出租车要完蛋了
2021-04-19 20:03:30,0,熟悉的啥？
2021-04-19 18:01:37,0,确实很好，但就是前期建高清地图工程量比较大
2021-04-19 17:53:38,0,可以预见未来汽车的核心技术将会是智能，在通讯技术和云端运算支撑下得意实现。将来一个不能连接5G/6G的汽车可能根本没法卖出去……所以，看好中国汽车品牌的未来！
2021-04-19 16:17:20,0,喷子们只看BBA
2021-04-19 15:55:15,0,看着很nb，就是感觉点刹可以温和点 [嗑瓜子]
2021-04-19 13:49:04,0,"太强了，太强了，太强了
如果能给油车装上就更好了，比较喜欢油车"
2021-04-19 12:15:24,0,重庆好使吗？
2021-04-20 12:03:20,0,魔幻城市做高精地图要累死[呲牙]
2021-04-19 11:22:28,0,不怕远光灯了
2021-04-19 08:13:10,0,华为出电车吧求求了[大哭]
2021-04-19 08:40:30,1,华为是跟全世界车企合作，说白了就是要垄断电动车技术标准，没人顶得住，这一招大海无量天下无敌，这一次会震动全世界的经济，这两天比特币的疯狂下跌说明资本已经在行动了，只要接受华为自动驾驶的车企不管大小一律都是资本青睐的对象，未来已来
2021-04-18 23:26:05,0,为啥我觉得目前自动驾驶没用呢，因为自动驾驶出问题厂家不负责，那我不还是不敢用么
2021-04-19 01:00:06,0,多车互联有可能，否则不行
2021-04-19 08:12:14,1,他比我出错的概率低就行了，开车很累的。
2021-04-19 10:38:36,0,回复 @MP人形自走卖萌装置VII :首先，目前的自动驾驶，我是不相信它出错率比我低，毕竟命是自己的，我肯定不敢完全放手，自己不开，硬盯着，你更累，而且现在的法规并不支持全自动驾驶，自动驾驶如果出错了，撞了，厂家是完全不负责的
2021-04-19 11:04:12,0,回复 @zhongguoxxc :那种简单的自动寻道，自动跟车都能让我轻松不少。重复性的工作还是交给机器好。
2021-04-19 14:11:14,0,目前来说，刚新出的技术肯定都是持怀疑态度比较好。等技术足够成熟了才能放心。理论上来说，如果路面上全是自动驾驶的车，就应该不用担心这个事情了。毕竟计算机执行比人要好一点，何况搭配雷达，比人感知能力强了。
2021-04-20 21:33:23,0,回复 @MP人形自走卖萌装置VII :目前也就是高速ACC+车道保持能放心用，也就是L2辅助驾驶，市区里不遵守交规的人，电动车，老头乐太多了，怎么敢放手
2021-04-21 04:44:41,0,回复 @zhongguoxxc :我看这视频里面，专门就是针对复杂路况效果不错嘛
2021-04-18 22:59:58,0,我认为自动驾驶，不仅放开双手，更能躺着睡觉，你说你还得盯着；有什么意义？
2021-04-19 03:17:13,2,先去看看交通法吧😄
2021-04-19 07:40:43,0,回复 @duztohvoydyohy :无人驾驶汽车，没有司机，你又怎么解释？还交通法搬出来了
2021-04-19 08:13:05,0,这个路子能走到你说的那个，北京要把安全员移到副驾去了。
2021-04-19 14:09:04,0,理论上来说应该是能够达到科幻小说那种地步的。只是具体需要多久时间能到达，这就不知道了。感觉有生之年应该能见到。个人感觉十年到二十年以内。等5g全面铺开能见雏形了。
2021-04-19 17:55:06,0,能达到霹雳游侠那样我就敢坐了
2021-04-19 20:43:30,0,回复 @品论钻家阿巍 :无人驾驶汽车是可以不需要人工接管的。但你看世界上哪个国家法规允许自动驾驶汽车自己运行了……
2021-04-19 21:06:09,0,不完成这一步，怎么到完全自动驾驶？外星科技？
2021-04-20 12:25:37,0,回复 @奈奈的猫脚浴缸 :[doge]同90后。现在感觉可以改行学习修电动汽车了[doge]
2021-04-22 01:56:19,0,回复 @品论钻家阿巍 :交通法不允许危险驾驶，还睡觉呢？
2021-04-18 22:58:28,0,感觉还是需要高精地图的自动驾驶，挺不是随便找条路都能开的那种，看了挺多噶不住了，虽然路上的表现确实很优秀，但是仔细看看，发现其实都是同一条路，华为加油吧！
2021-04-18 22:58:47,0,up主
2021-04-19 21:04:54,0,国内只批准了几条道路的无人驾驶测速，跑其他路线就直接违法。另外19年华为就拿了地图测绘资质，据说会3个月更新一批城市道路
2021-04-18 21:41:35,0,我看到蔚来了[大笑]
2021-04-18 19:04:31,0,中间是什么平板
2021-04-18 17:15:06,0,我想问问，使用上V2X技术了吗？是否与信号灯同步连接了？
2021-04-18 17:48:03,0,没有，还是摄像头和激光雷达
2021-04-18 17:50:40,0,回复 @罗翔说罗翔 :那就是真厉害了
2021-04-18 16:43:23,0,蔚来才牛逼
2022-10-20 23:17:40,0,只能开固定的路线 这点为啥不说。。。
2022-05-08 18:30:08,0,给我这个大屏幕我就买[doge][doge]
2021-04-27 23:05:11,5224,特斯拉在颠簸路况下有概率会使动能回收异常，导致刹车变硬踩不下去。
2021-04-28 01:26:50,32,还有湿滑路面，开这种电子轱辘整天提心吊胆[辣眼睛]
2021-04-28 09:45:30,393,果然不是车的问题，原因就是你们国内减速带太多导致的！[doge]
2021-04-28 12:21:46,3,https://b23.tv/BV1S54y1j7S4
2021-04-28 13:26:06,73,胡说！ 明明是车主力气太小踩不下去，跟车有什么关系[doge]
2021-04-28 15:55:59,9,大力能出奇迹吗
2021-04-28 16:06:03,0,我赞成
2021-04-28 16:39:48,10,实锤！确实是道路问题！
2021-04-28 23:04:41,5,会不会是ESP系统介入，导致优先级比刹车高？
2021-04-29 02:44:01,19,这等于说核心问题都是用户检测出来的，而且除了那个官司不用出一分钱，这家公司的研发干啥吃的啊，这公司太离谱了
2021-04-29 06:12:35,1,回复 @不讲wudeの年轻人 :我怕我力气大把车底才穿了把我脚磨秃噜皮
2021-04-29 06:54:15,4,实锤，都是车主肌无力导致的
2021-04-29 14:08:47,6,我开过的几款新能源车 动能回收在高速过坑的时候都会失效我估计是检测到车轮空转 怕打滑所以关闭的 不过过减速带动能回收消失还真没见过（没开过特斯拉）
2021-04-29 21:08:29,0,还在洗地吗？
2021-04-29 23:22:31,1,我开吉利的ev感觉过减速带也有点问题，不知道动能回收都是这样吗
2021-04-30 22:50:00,6,回复 @老实人小黒 :问题是能量回收不让用没问题，刹车居然会变硬就是大问题了。。。
2021-05-01 06:34:42,4,失灵不失灵先不说，想要最大制动就得踩出abs。问题很多时候明明感觉很危险，但踩不出abs，其实没使劲。开的其他车，不是特斯拉。
2021-05-01 07:03:44,1,回复 @东方未明桑 :我觉得应该是
2021-05-01 08:29:00,4,电动车过减速带会使abs工作打滑 然后会感觉到提速  和刹车弹脚，电动车都有点这种，abs比燃油车容易启动些
2021-05-01 21:00:07,0,特斯拉，一听到就怕了
2021-05-03 02:32:34,1,过减速带车竟然会加速，这就是电脑设计错误
2021-05-03 02:33:41,0,回覆 @sullix :他们就是垃圾公司，互联网公司
2021-05-03 17:55:41,1,回复 @风泊琴 :说它系统异常也算洗吗？
2021-05-04 10:18:02,0,回复 @丶泡菜君 :每平方厘米140kg的力[doge]
2021-05-04 11:46:51,3,回复 @东方未明桑 :程序是外包给三哥的，出点bug正常[撇嘴]
2021-05-09 23:49:43,1,回复 @丶泡菜君 :【关于特斯拉刹车失灵，听听专业人士怎么说-哔哩哔哩】https://b23.tv/R7IJeC，不止60kg 至少140kg[笑哭]
2021-05-11 11:47:52,1,回复 @东方未明桑 :特斯拉在颠簸路段会同时关闭动能回收和刹车助力
2021-05-14 12:30:54,0,回复 @不讲wudeの年轻人 :我一脚下去能像奥特曼一样踩塌一栋楼，请问这脚力配买特斯拉吗，配踩特斯拉的刹车吗
2021-05-14 13:16:35,0,太好了，用生命来做试验，这是什么样的高尚精神[歪嘴]
2021-08-01 12:13:16,0,【特斯拉VS汉EV     简单碰撞预测-哔哩哔哩】https://b23.tv/eMYoIf
2021-10-26 17:32:09,0,别黑了，特斯拉已经原谅车主了还想怎么样
2022-01-11 19:43:54,1,不是变硬，是动能回收不起作用，你需要比平时刹车力度大才行，很多人习惯了之前的力度就会感觉刹不住
2022-01-18 18:56:35,0,动能回收减弱或者禁用和刹车有半毛钱关系
2022-02-04 14:53:26,0,回复 @鸿渐之翼 :就一薛定谔的刹车，不踩到底都不知道是什么刹车效果。https://b23.tv/BV1JP4y1H7bv 尽量别点刹吧[歪嘴]
2022-02-04 22:34:01,0,回复 @夏天的木材 :你还是没搞懂我要表达的意思，简单点硕就是动能回收启动的情况下你不需要踩太下去，一旦某些情况下动能回收不起作用，有些操作能力差的人会不习惯
2022-02-16 13:02:06,0,回复 @鸿渐之翼 :你也不能说别人操作能力差吧，如果突然出现动能回收消失的情况一般人怎么可能瞬间适应。
2022-02-16 19:12:54,0,回复 @瓦特尔歪个头 :逻辑没问题啊，你都说了一般人反应不过来，那可以反应过来的不就是操作能力强的
2022-02-16 20:52:26,0,回复 @鸿渐之翼 :当然有问题，你一开始说有些操作能力差的人做不到，对象是少数人，我的评论是感觉一般人做不到，对象是大部分人，问题的关键就在于是不是大部分人都能适应，如果大部分人都能适应那这个东西它问题不大，如果是只有少数反应厉害的人才能适应，那它就是个大问题。
2022-02-16 22:27:52,0,回复 @瓦特尔歪个头 :那肯定是少部分人，把动能回收去掉就和普通车一样的，正常人控制车速都是要根据当前车速和周围环境去控制的。每辆车差异比这个差异还大，总不能因为换辆车就不会开吧？事实上河南那起事件还真的是她老爸开的。
2022-03-11 23:27:32,0,回复 @不讲wudeの年轻人 :不至于用上联动云的站起来踩油门的那个力气吧[偷笑]
2022-03-15 08:44:55,0,回复 @丶泡菜君 :好家伙，我55kg的话岂不是要是蹦起来跺一脚刹车
2022-03-28 18:42:34,0,回复 @sullix :不是用户，是试验对象
2022-05-29 08:23:11,0,回复 @丶泡菜君 :2022某关闭送能回收测试已出，在40牛情况下刹车能力相差一倍，在170牛的情况下差距不到一米，没有到60kg的程度（也可能已经完善了这个bug吧）
2022-07-23 12:27:14,1,抛开事实不谈，难道你在这讨论这个问题就没有错吗[脱单doge]
2022-08-05 13:00:01,0,这解释，你踩过？
2022-08-15 10:25:10,19,回复 @豆瓣酱な :明白人，谁让车主不是大理石？直接把车扛起来跑不就行了？果然是人的问题。[tv_调侃]
2022-08-16 15:18:53,1,回复 @豆瓣酱な :[大哭][大哭]懂了，这就把有减速带的路拆了。
2022-08-26 18:36:52,1,回复 @豆瓣酱な : 不是车的问题是路的问题，修路的时候就没有考虑过特斯拉能不能适应，要找路政反映一下才行
2022-08-27 18:23:59,1,回复 @韦富安 :不用反应，直接禁用，道路上有没有特斯拉照样有车开，车不行还想让道路去适应车？
2022-09-28 15:42:10,0,回复 @账号已注销 :三哥的程序没得说，就是制造业拉了不少[doge]
2022-10-27 15:54:22,0,刹车变硬和动能回收失效是两码事
2022-11-23 11:39:58,0,回复 @踩终焉绿凯文 :老实人[脱单doge]
2021-04-29 18:31:07,2469,过减速带时车速从103加速到114，厉害！！
2021-05-01 11:56:05,1,回复 @坑神の坑到死 :人家在讽刺呢，你起什么哄，听不懂么？
2021-05-01 18:50:08,29,普普通通上个高速拍出了火箭上天的感觉
2021-05-01 21:56:31,19,这种减速带会导致保持车速的装置没办法检测实际车速 因为轮胎有滞空时间 导致速度回升保持 减速带是为了让人减速的 不是物体本身
2021-05-03 02:34:57,16,回覆 @未闻花名SAC :摄像头应该要有识别减速带的能力，不然谈何自动驾驶？
2021-05-14 01:18:47,2,回复 @ipooo :你对l2级驾驶辅助是不是要求过高？
2021-10-10 02:03:39,5,这个准确点讲算不算减速带，他只是起到一个强提醒作用让司机主动减速备刹车
2021-10-10 21:59:45,4,回复 @筱辉ミク :横向减速标线
2021-10-12 16:54:55,5,回复 @筱辉ミク :这个就是减速带，压上去会有不同频率的振动，提醒驾驶员减速
2021-10-14 11:42:44,13,"回复 @肆32_ :这叫振荡标线，主要用于提醒驾驶员注意前方路况，提高注意力，做好备刹车准备，行驶在振荡标线上可以不减速通过，高速禁止随意急减速，振荡标线有白 黄 红 三色，白色等级低于黄色，红色多用于隧道前方，振荡标线线距和公路最高时速以及路况复杂度有关系。
车道两侧为平行四边形振荡线，用于提示车道偏离，多用于转弯禁止变道区域，这么久没回复就想看看多少是“老司机”，多看点书还是有用处的，不至于这么的呆"
2021-10-14 16:47:39,2,回复 @筱辉ミク :辛苦了，百度这么大一段
2021-11-02 18:10:08,2,回复 @筱辉ミク :没见过红色的减速带^_^四年驾龄了。科一这也是减速带
2021-11-04 19:25:57,0,回复 @单人三排 :都说了这是振荡标线，红色的在高速上多的是，
2022-07-05 10:02:51,6,开过车的都知道，过坑，减速带，速度越慢感知越明显[doge]
2022-07-19 20:04:20,4,回复 @筱辉ミク :过这种减速带，不是需不需要减速的问题，是你不减速能把你魂抖出来，下意识的就会带一点刹车[doge][doge][doge]况且大部分高速上120的车速，谁还管是什么颜色，看到就松油门带点刹车就完事儿了，真正上高速开几个小时比百度查那一大段有用多了
2022-07-19 20:14:26,4,回复 @筱辉ミク :我每个月都要杭州-宁波往返两趟，一年两三趟浙江-福建往返，不管是在高速还是城区路面，遇到突发状况最好的办法就是“刹车”，紧急情况下来不及看镜就打方向反而容易出事故，至于会不会被后车追尾不是自己该考虑的，保持安全距离行车是后车该做的事情。
2022-07-27 03:41:47,0,回复 @火哥小超人 :速度越快，越容易起飞[doge]
2022-08-20 09:59:44,3,回复 @火哥小超人 :这和减震有关，减速带就是让你减速注意安全
2022-11-19 00:02:12,0,你都这么有钱了，还自己吃饭上厕所呢？厉害！！
2021-04-29 07:01:27,1438,之前已经有颠簸轮胎离开地面，判断打滑单轮输出扭矩回正，结果落地直接歪头撞墙的，。这玩意儿的自动驾驶真的一堆逻辑bug，不用都刹不住车，用了真的随时车毁人亡。
2021-05-02 04:43:14,3,回复 @远去的歌 :因为选择相信了，就承担相应后果[doge]
2021-05-05 01:10:22,15,这玩意儿就是一半成品
2021-05-05 23:59:48,7,回复 @远去的歌 :真是不懂这些人，真相信自动驾驶干脆把方向盘卸了得了
2021-05-07 13:11:08,38,所以说自动驾驶还是早了点，现在入手纯属花钱当小白鼠。别的产品就当智商税了，可以无所谓，这个是要命的。[doge]
2021-05-08 04:47:04,4,特斯拉根本不是自动驾驶好嘛
2021-05-12 12:53:51,13,回复 @今天的丽芙表现超完美 :特斯拉没激光雷达
2021-05-13 10:41:26,10,Bba中高端车型也都配备自适应巡航了，但我从来不用，这玩意儿赌命，稍微出点事儿也花钱花时间
2021-10-10 20:59:02,0,回复 @青云双青 :是一半是成品，另一半是次品
2021-10-11 12:53:06,5,只判断轮胎状态就做决策，这也太离谱了[辣眼睛]
2021-11-20 02:13:35,1,毕竟不是飞机，除了飞机和铁路没有敢用无人驾驶的
2022-01-10 04:52:38,1,回复 @基拉Yamato :飞机还是一次又一次事故改进的。而特斯拉确不会像波音空客一样。出事情完完整整调查一遍，并且根据问题改进重新投产。飞机的自动驾驶功能也是这么过来的，而特斯拉确做不到这样子。
2022-07-06 20:43:54,0,回复 @今天的丽芙表现超完美 :特斯拉用的视觉感知，没装激光雷达，感知距离近不说，还对环境要求贼高。。。然后人家公开表示之后还是纯视觉方案。。。
2022-07-26 12:27:16,0,预言家啊！
2022-10-27 16:02:46,0,回复 @HagielAshford :你近视不代表摄像头近视，路上这么多驾驶员开车不都好好的吗？环境要求高？你不知道恶劣天气有限速吗？没考过驾照？
2022-11-29 00:14:03,0,回复 @车长车好了 :别说调查了，人家车主把事故资料完完整整给他们，他们都要强行删除后台数据的公司
2021-04-28 10:32:55,802,这车适合收藏
2021-04-28 10:37:13,23,高情商
2021-04-28 16:45:40,11,适合卖废品[呆]
2021-04-28 23:30:14,5,适合供养，爱的供养
2021-04-29 09:39:34,11,宝友，这可不兴开啊
2021-04-29 18:45:41,0,负收藏价值
2021-05-01 00:55:14,1,收藏个。
2021-05-03 00:37:46,1,当反面教材收藏[妙啊]
2021-05-03 16:34:50,1,这车无收藏价值[doge]
2021-05-17 16:27:42,1,这好车适合开一辈子[doge]
2022-07-25 09:51:23,0,适合埋土里[微笑]
2022-11-23 15:53:46,0,回复 @霂蓝lan : 你这一辈子，他长吗[冷]
2021-04-28 13:11:56,957,选择特斯拉，就选择了一辆可以开一生的车
2021-04-28 14:31:36,80,早上买，中午开，晚上走，咚咚锵，上天堂
2021-04-28 15:48:20,28,早上买，中午开，下午走，当场烧，烧足四个小时，保证送达阎王殿。  连殡仪馆火化流程都省了。
2021-04-28 20:09:44,11,一看亲戚朋友买，赶紧准备钱，准备吃席[doge]
2021-04-28 20:41:30,10,恐怕还得烧一次，当场烧焦但不成灰啊(°∀°)ﾉ
2021-04-28 21:14:48,3,我去小孩那桌[脱单doge]
2021-04-29 12:35:29,2,早买早吃席
2021-04-29 13:57:05,2,回复 @隔壁王夯 :快进到，我坐小孩那桌
2021-05-01 10:22:56,0,回复 @天空之帽 :这不是晚上直接成灰了吗？[doge]
2021-05-01 12:20:14,1,回复 @天空之帽 :明儿个 请村饭
2021-05-03 10:01:42,1,我坐小孩那桌[doge]
2021-05-03 12:50:05,5,回复 @天空之帽 :王雷卖车
2021-05-04 19:02:20,0,咚咚锵
2022-02-02 17:35:35,0,回复 @鲈鱼上岸 :带狗头就想保命？[妙啊]
2022-11-19 04:43:39,0,你的特斯拉可以买来放生吗？[doge]
2021-04-28 07:51:30,335,旁边的车看见你更害怕了[doge]
2021-04-28 21:16:40,1,大胆点把狗头去掉。特别是高速
