uname,mid,level,sex,send_time,like,is_sub,text
三缄其口1227,73468970,5,保密,2021-03-02 20:31:48,0,False,前排
花卷sun,177617842,5,保密,2021-03-02 20:31:47,0,False,我就喜欢比我强的女生，尤其像我冰冰姐这么优秀的，对吧 _ _ [doge]
咸咸咸鱼uu,38742039,4,保密,2021-03-02 20:31:43,0,False,外面冰冰的，我的心也是冰冰的[给心心]
vii欲海深蓝,12149198,5,保密,2021-03-02 20:31:41,0,False,这期视频做的很好诶
半笔海水,414265923,3,男,2021-03-02 20:31:41,0,False,还热乎着 来了！崽
LAXBE-,59222450,4,男,2021-03-02 20:31:36,0,False,姐夫们，我姐姐就交给你们照顾了
天时道,194677960,4,保密,2021-03-02 20:31:31,0,False,解锁全新皮肤与装备
阿基阿基拉,509284674,3,保密,2021-03-02 20:31:27,0,False,全是官号蹭热度，lsp气抖冷
动次打次3ノ4,616478239,4,保密,2021-03-02 20:31:22,0,False,又可以被评论淹没了[脱单doge]
妹力猪,289168367,5,女,2021-03-02 20:31:20,0,False,老婆老婆
发白的黑小黑,521072653,4,保密,2021-03-02 20:31:18,0,False,最喜欢冰冰
就是喜欢哈比,417306988,4,男,2021-03-02 20:31:17,0,False,老老实实看完视频才评论的我没机会上热评了[辣眼睛]
指尖上的远方,33878865,5,男,2021-03-02 20:29:44,0,False,这次的摄影师真不戳
湘江水逝楚云飞233,41332224,4,男,2021-03-02 20:29:44,0,False,妹夫们好啊
JJMOME,354901199,5,保密,2021-03-02 20:29:40,0,False,15分钟5000+评论[酸了][酸了]
啃jio糙汉,34125125,4,保密,2021-03-02 20:29:34,0,False,你们这些官号给我们留点面子吧
海天老抽王酱油,276300314,4,保密,2021-03-02 20:29:34,0,False,我评论挣个积分
客家菜烤鱿鱼,1696042,5,保密,2021-03-02 20:29:24,0,False,15分钟2.5万赞？！
K-ooon,32443870,6,男,2021-03-02 20:29:21,0,False,冰冰我来了（我也LV6了）
销魂左右黯然互搏,647830442,4,保密,2021-03-02 20:29:20,0,False,热乎的，点进来……我来晚了，[捂脸]吗？
你们都叫我晨哥吧,150431722,5,男,2021-03-02 20:29:20,0,False,五分钟几千评[doge]
咩花椒的喵酱,499617003,4,保密,2021-03-02 20:29:12,0,False,来啦来啦
mingsky,7752169,6,男,2021-03-02 20:29:12,0,False,没找到冰冰竟然是个高产up[热词系列_好耶]
一班喇碧,399911145,4,保密,2021-03-02 20:29:11,0,False,冰冰滑雪[doge]
看上去很好吃吧,266565050,4,男,2021-03-02 20:29:11,0,False,冰冰！
南风过境丶春如旧,441212993,3,保密,2021-03-02 20:29:09,0,False,"3级号是一种可爱的猫科生物，它会用头蹭蹭所有路过点赞的人，并发出软乎乎的喵喵声
(=・ω・=)（每日乞讨0/1）"
阿姆boxer,202633532,6,男,2021-03-02 20:29:06,0,False,在现场，我是那个乌龟[doge]
bili-612,305555074,4,男,2021-03-02 20:29:03,0,False,老婆[doge]
梦想家小呆子,107637237,5,男,2021-03-02 20:29:01,0,False,这是开新系列了
诗里星星海,477234336,4,保密,2021-03-02 20:29:00,0,False,我也要学滑板
xxyydzzry,41241671,5,保密,2021-03-02 20:28:59,0,False,我的心都是冰冰的[脱单doge] 我也想滑雪呜呜😭
曜灵与风,299610666,5,女,2021-03-02 20:28:59,0,False,哇⊙∀⊙！好大雪！[牛年]冰冰姐晚上好
鲤鱼游啊游,648461191,4,保密,2021-03-02 20:32:57,0,False,冰冰！冰冰！冰冰！[打call][打call][打call]
山本奈川-,32905567,5,女,2021-03-02 20:32:54,0,False,草 还以为是官方鬼畜
光赋,86417801,4,保密,2021-03-02 20:32:47,0,False,我来晚了了
Zwylnhfg,424624313,4,男,2021-03-02 20:32:45,0,False,冰冰
安歌渡,456226101,3,保密,2021-03-02 20:32:44,0,False,十八分钟三万啊啊啊啊
吃刨冰的喵酱,490588069,4,男,2021-03-02 20:32:42,0,False,高仿集合[doge]
吴勉之,819053,5,男,2021-03-02 20:32:37,0,False,应该是前排吧
Eat花椒的Cat,524681784,3,男,2021-03-02 20:32:36,0,False,对不起冰冰，我又来晚了[脱单doge]
克里斯汀马卡里奇,454106579,4,保密,2021-03-02 20:32:35,0,False,我们俩真有缘啊 你刚发我就看到了
jenhnhney_x,549154389,4,保密,2021-03-02 20:32:33,0,False,[热词系列_芜湖起飞]
绘见Emi,23239681,5,保密,2021-03-02 20:32:27,0,False,我喜欢视频开头那两个护膝[tv_调侃]
绘见Emi,23239681,5,保密,2021-03-02 20:34:20,0,True,后面还有护臀[喜极而泣]哈哈哈
大唐-罗马都护府,259665548,5,保密,2021-03-02 20:32:25,0,False,乌龟壳都让你坐碎了王姐！[狗子]
是羽毛儿啊,399617194,4,保密,2021-03-02 20:32:24,0,False,我居然这么快，不愧是我[doge]
桃眼哥哥_0,482225474,3,男,2021-03-02 20:32:20,0,False,我是几级[doge]
付嗲嗲丶,7836090,5,保密,2021-03-02 20:32:20,0,False,咱不学了，走，回家
那一夜花灯如昼的长安,36469933,3,女,2021-03-02 20:32:11,0,False,好喜欢开头像动漫的后期效果 太可爱啦
浪浪不钉,511699812,5,保密,2021-03-02 20:32:08,0,False,感觉单板比那种双脚的简单，上次玩的双板，结果滑雪鞋太重，我都抬不起来脚[笑哭]
路远蜻蜓,489201523,4,保密,2021-03-02 20:31:57,0,False,来了来了
爱喝茶的老蛋,354769711,4,保密,2021-03-02 20:31:57,0,False,冰冰!
望着萝卜发呆的兔子,94869105,5,保密,2021-03-02 20:31:56,0,False,不愧是你王冰冰
少时诵诗上,128658603,5,保密,2021-03-02 20:31:51,0,False,她还是那么喜欢我送的乌龟[OK]
冰糖葫芦娃21,143709398,4,保密,2021-03-02 20:31:45,0,False,怎么还不更新视频啊，好久不见了
Miium,39266000,5,女,2021-03-02 20:31:40,0,False,好想学[妙啊]
吉米李吉米,386935063,4,男,2021-03-02 20:31:39,0,False,冰雪奇缘
Spin_layup,87954826,4,保密,2021-03-02 20:31:28,0,False,热乎的
小任要自律,628331797,3,保密,2021-03-02 20:31:21,0,False,又是寻找西电的一天[歪嘴]
盐酸HClknight,151242495,5,男,2021-03-02 20:31:21,0,False,冰冰溜冰，谁来接个下联[doge]
哔哩冷,8940785,5,保密,2021-03-02 20:31:17,0,False,我也想和冰冰一起学滑雪[笑哭][笑哭][笑哭][笑哭]
凛寐,13789601,5,男,2021-03-02 20:31:13,0,False,爱你
俺巨可爱,204395955,4,保密,2021-03-02 20:31:12,0,False,冰雪聪明：指冰冰在滑雪场对自己聪颖才智的夸赞[脱单doge]
冰卿卿0,297968733,4,保密,2021-03-02 20:31:11,0,False,嚯嚯嚯
哀家太难了,527475988,2,保密,2021-03-02 20:31:11,0,False,醒醒吧各位 人家有男朋友了 王冰冰男朋友的主页https://space.bilibili.com/ 
吃蘑菇酱的花喵,324034124,4,保密,2021-03-02 20:31:07,0,False,我爱冰冰
ChrisLeeE,5910911,6,保密,2021-03-02 20:31:04,0,False,哈哈哈哈哈哈这标题 不愧是你阿冰冰[给心心][给心心]
花椒的喵将,298048433,3,保密,2021-03-02 20:31:02,0,False,又菜又能玩
我是李鸿毅,383895718,4,保密,2021-03-02 20:30:56,0,False,我才不会为了赞叫其他人姐夫呢，是吧姐夫
金_渐层,36638700,5,男,2021-03-02 20:30:56,0,False,冰冰在冰冰的冰雪里玩[惊喜][惊喜]
老王行天下wang,381633482,4,保密,2021-03-02 20:30:52,0,False,含冰量十足
吃喵酱的椒花o,386367238,4,女,2021-03-02 20:30:51,0,False,冰冰，今年还有好多愿望，想要和你一起去实现[脱单doge]
生子当如孙仲谋-,631079765,3,保密,2021-03-02 20:30:51,0,False,十六分钟，热乎的冰冰
一号笔,5047084,5,保密,2021-03-02 20:30:46,0,False,没有前排自己带小板凳坐好
Xiao谜糊,49528052,5,男,2021-03-02 20:30:43,0,False,想和冰冰一起学单板滑雪
米糠啊,386046335,5,保密,2021-03-02 20:30:40,0,False,还不如个穿裤衩的[doge]
咕咕矶zzzz,252533454,4,保密,2021-03-02 20:30:39,0,False,想不出骚话 怎么办[脱单doge]
Frank-QAQ,498439780,4,保密,2021-03-02 20:30:39,0,False,@ 我才是Letme严君泽
不上569斤不减肥,481094934,3,女,2021-03-02 20:30:34,0,False,冰酱，不要这样，我还要上晚自习啊
有zhi青年周大叔,388023221,4,男,2021-03-02 20:30:31,0,False,冰冰的心是我的
王冰冰女朋友,406268420,5,保密,2021-03-02 20:30:29,0,False,喵
曜灵与风,299610666,5,女,2021-03-02 20:30:26,0,False,冰冰姐记得好好休息哈！黑眼圈都变大了[口罩]
没事儿就逃课,175053805,5,男,2021-03-02 20:30:25,0,False,嗨，第一次来这么早  大家好我是王冰冰[OK][脱单doge]
花开一白也,410095285,4,男,2021-03-02 20:30:25,0,False,热乎的
魔京战雪,387017532,4,保密,2021-03-02 20:30:23,0,False,我赌我能上热评。[doge]
空心蕉,581963870,4,保密,2021-03-02 20:30:15,0,False,热乎的
颗粒静电喵,10970273,5,女,2021-03-02 20:33:04,0,False,冰冰的
TIGERRRRr,3849572,5,男,2021-03-02 20:32:56,0,False,什么时候抽冰冰
ooseal,13357690,5,女,2021-03-02 20:32:43,0,False,我倒要看看哪个大学有滑雪场
Destinyhsy,15393344,5,男,2021-03-02 20:32:27,0,False,居然还有好多个系列，爱了爱了
我是辰辰啦,383502077,5,女,2021-03-02 20:32:25,1,False,"5级号是一种可爱的猫科生物，它会用头蹭蹭所有路过点赞的人，并发出软乎乎的喵喵声
(=・ω・=)（每日乞讨0/1）[doge]"
花卷sun,177617842,5,保密,2021-03-02 20:34:10,0,True,快叫两声，不然打你哦[吃瓜]
我是辰辰啦,383502077,5,女,2021-03-04 08:08:57,0,True,回复 @花卷sun :喵喵喵[给心心]
庞哈哈12138,21798346,5,男,2021-03-02 20:32:19,0,False,来了来了
跌的很惨的某人,271970976,5,男,2021-03-02 20:32:19,0,False,前排，头一次前排
王冰冰的合法老公,15344627,6,保密,2021-03-02 20:32:16,0,False,你还是这么好学
新用户kqqql423,111813099,5,保密,2021-03-02 20:32:47,0,True,合法就离谱[doge]
我有-个朋友,219999308,4,保密,2021-03-02 20:32:16,0,False,暴雪嘉年华预告活动[doge][doge]
中二的杨大大,531642750,3,保密,2021-03-02 20:32:13,0,False,冰冰冰雪节限定皮肤—滑雪🎿冰冰🧊[热词系列_热乎][热词系列_热乎]
诡冥先森,247244891,3,男,2021-03-02 20:32:05,0,False,今年还有好多心愿，想去一件一件实现
残念哔,33936197,5,保密,2021-03-02 20:32:05,0,False,天资聪明[doge]
一笙一字,102401335,5,男,2021-03-02 20:31:54,0,False,天资聪颖王冰冰[偷笑]
尘封_柒c,38544675,5,男,2021-03-02 20:31:54,0,False,我的心是冰冰的！冰冰我来啦！！[嗑瓜子]
绝育圣手,522625155,4,保密,2021-03-02 20:31:53,0,False,冰[抠鼻]
故乡的思念,339177824,4,保密,2021-03-02 20:31:47,0,False,冰冰这是从早摔倒晚啊[doge]
宇闷闷闷闷闷闷丷,23548709,6,男,2021-03-02 20:31:45,0,False,冰冰的雪配上好看的冰冰，我的心不在冰冰的了[七濑胡桃_乖巧]
银票子,4628324,5,保密,2021-03-02 20:31:33,0,False,想学！
玖玖晨曦,213232810,5,保密,2021-03-02 20:31:31,0,False,妈耶！这可不兴玩啊[doge]
真的臭,482414840,4,保密,2021-03-02 20:31:31,0,False,不学了 不学了 我不想在学了我想冰冰了
莫景秀,43892329,5,男,2021-03-02 20:31:29,0,False,冰冰忘带面罩了[doge][doge][doge][doge][doge]
青春河南的保安队长,131556603,5,男,2021-03-02 20:31:29,0,False,"好家伙，我直接(
        好家伙，我直接(
                好家伙，我直接(
                        好家伙，我直接好家伙！[热词系列_知识增加]
                )
        )
)"
绝不取重复的名字,362587904,3,男,2021-03-02 20:31:25,0,False,"15分钟2.7万播放量
真有你们的[妙啊][妙啊]"
纳森那森,17614222,4,保密,2021-03-02 20:31:22,0,False,冰冰我来教你
翻山月月越岭,588480148,3,保密,2021-03-02 20:31:19,0,False,太爱了
小谢喜欢恰豆腐,419033801,5,保密,2021-03-02 20:31:17,0,False,哦呼
英花子,247683450,5,保密,2021-03-02 20:31:15,0,False,冰冰的雪花飘，冰冰的心儿摇～
瀛之柔,94206728,5,保密,2021-03-02 20:28:44,0,False,我也想学
可知why何,205689736,5,男,2021-03-02 20:28:40,0,False,[热词系列_好耶]
吃花椒的喵酱ヽ,451841875,4,保密,2021-03-02 20:28:40,0,False,哇⊙ω⊙
北岸-_-初晴,88017844,3,保密,2021-03-02 20:28:37,0,False,我的天哪！这么多评论
风风怙,82696879,5,女,2021-03-02 20:28:34,0,False,来啦来啦～
duckkkk不必,351638711,4,保密,2021-03-02 20:28:33,0,False,来啦！
云猫fetters,444192546,4,保密,2021-03-02 20:28:25,0,False,新鲜的[doge]
阿梨忘吃梨,688394076,3,女,2021-03-02 20:28:25,0,False,"明人不说暗话
嗨！老婆↖(^ω^)↗[脱单doge][脱单doge]"
吃冰冰的憨憨,365919270,2,保密,2021-03-02 20:28:25,0,False,不愧是我王姐[支持][支持]
bili_54764185690,687677804,3,保密,2021-03-02 20:28:24,0,False,“冰”雪美人
三卡3ka,32931066,5,保密,2021-03-02 20:28:19,0,False,我感觉我会了
防有鹊巢,66860776,5,保密,2021-03-02 20:28:16,0,False,彦祖，你来了[狗子][狗子][狗子]
我真的好饿OuO,399304575,4,女,2021-03-02 20:28:15,0,False,你们怎么来这么快
请叫我蓝某人,112812181,5,男,2021-03-02 20:28:15,0,False,南方人哭了
这个时莺就是逊啦,66858424,4,保密,2021-03-02 20:28:13,0,False,热乎
罗菠萝de小卖铺,23222958,4,女,2021-03-02 20:28:13,0,False,制作质量也太高了吧 每一期都有不同 都有创意 超爱这期的开头！[热词系列_妙啊][热词系列_妙啊][热词系列_妙啊]
豹王冰冰冰冰冰冰,399450313,4,保密,2021-03-02 20:28:12,0,False,冰冰滑冰
如今笑颜如花,44090629,5,保密,2021-03-02 20:28:10,0,False,我姐还是这样爱玩雪，是吧，姐夫[妙啊]
菠菠爱菠萝,22290638,5,保密,2021-03-02 20:28:09,0,False,十三分钟啊，好好好，咱不学
富婆-饿饿-要饭饭,384361193,4,保密,2021-03-02 20:28:07,0,False,姐夫好，姐姐很美吧[doge]
Y94,22558284,5,男,2021-03-02 20:30:23,0,False,害
咿丹啊丹啊蛋蛋,38796225,5,保密,2021-03-02 20:30:21,0,False,冰冰去滑雪[嗑瓜子]浑身都冰冰的
Alex王赤赤,222123070,5,保密,2021-03-02 20:30:19,0,False,15分钟6.9w，你们b站有房吗[笑哭]
广义相对论_,1823875833,3,男,2021-03-02 20:30:18,0,False,这次时长太良心了吧，冰冰我来了[doge]
鲸落聿书,382866527,4,女,2021-03-02 20:30:13,0,False,😍😍
XXXLaberinto,171360648,5,男,2021-03-02 20:30:13,0,False,老婆我来了
掉冰窟窿了,416211789,2,保密,2021-03-02 20:30:10,0,False,我想做那个杰尼龟[doge]
Communitas,219596798,5,保密,2021-03-02 20:30:06,0,False,正规军的vlog，这个质量真的服气了。[妙啊]
北窗夏言,77873591,5,保密,2021-03-02 20:30:05,0,False,我家冰冰天资聪颖！
白水煮酱油,627228428,3,男,2021-03-02 20:30:04,0,False,冰冰什么时候去游泳，解锁泳装皮肤
张三的好朋友李四,128668880,5,保密,2021-03-02 20:30:03,0,False,滑雪从入门到放弃[脱单doge]
不是狠人,45873190,5,保密,2021-03-02 20:30:03,0,False,不愧是我王冰冰
周五在拍照,101337543,5,保密,2021-03-02 20:30:02,0,False,这不是滑雪这是滑水[doge]
专吃胖头鱼的喵酱,263558,5,男,2021-03-02 20:30:00,0,False,你们来得好早啊[呆]
AcFan视频弹幕网,4685732,5,男,2021-03-02 20:30:26,0,False,好活，五蕉已投
Crush__l,394987683,4,保密,2021-03-02 20:30:26,0,False,天资聪慧，天白学到天黑。
KinoZac,12718062,5,男,2021-03-02 20:30:24,0,False,她那么好看却那么自信[OK]
乔梦想家,403038448,4,男,2021-03-02 20:30:22,0,False,14分钟[微笑]
B站元之歌,498863585,4,保密,2021-03-02 20:30:22,0,False,哇！我好靠前！
慕尚1,487850473,4,保密,2021-03-02 20:30:18,0,False,前排，心也是冰冰的
吃喵酱的椒花o,386367238,4,女,2021-03-02 20:30:18,0,False,冰冰，今晚还有好多愿望，想要和你一起去实现[脱单doge]
24H永昼,477125498,4,保密,2021-03-02 20:30:16,0,False,盲猜有人吃桃子[妙啊]
好奇gonna,4236142,5,男,2021-03-02 20:30:14,0,False,冰冰努力的样子，还想看[脱单doge]
妹力猪,289168367,5,女,2021-03-02 20:30:11,0,False,爱老婆
朔海丶半仙,22091957,5,男,2021-03-02 20:30:03,0,False,想看冰冰和夏达老师联动！
秋梨膏中一次吧QAQ,11765164,5,保密,2021-03-02 20:29:52,0,False,姐夫好，又来看姐姐了吗[doge]
邹文文ZZH,587877805,3,保密,2021-03-02 20:29:52,0,False,龘靐齉齾龗龖鱻麤爩籲灪灩鱺鸝鸞麣驫饢籱癵爨厵鸜麷驪鬱韊靏钃讟纞虋齽齼鼺黸鱹鸙鸚鸛鸘麢驨雧钀钄钂钁鑿躨豔癴戇欟欞爧囖齈黷鱸鱷鸗鸖鸕驡驧驤驦驩鬰鬤顳馫飍靋靎靍靌饡饠鑻鑽鑼鑾躩貜讜讞軉豓纜纝蠿蠾蠽灥犫灧灨飝
奉紫敲可爱,50458299,5,保密,2021-03-02 20:29:49,0,False,十五分钟前[捂脸]
啊呀涛,14945313,4,男,2021-03-02 20:29:48,0,False,05：06
啊呀涛,14945313,4,男,2021-03-02 20:30:03,0,True,期待一波阴间祝福
xxx_bchj,23020917,5,女,2021-03-02 20:29:47,0,False,教练，我想划单板。
Zbjoseph,605103527,3,男,2021-03-02 20:29:45,0,False,你们又不羡慕猫了 开始想当乌龟了？[滑稽]
夏哥哥的小迷妹,379434234,4,女,2021-03-02 20:29:45,0,False,老婆，咋不学了，咋不受这个气[害羞]
M30T,476465438,3,保密,2021-03-02 20:29:44,0,False,看完回来评论从三千变五千，冰冰我爱你[给心心][给心心]
西风笑白马,92908608,5,男,2021-03-02 20:29:44,0,False,冻原猎手–冰冰[doge]
老王行天下wang,381633482,4,保密,2021-03-02 20:29:42,0,False,我的心是冰冰的拉
叁壹呀叁壹,33572620,5,保密,2021-03-02 20:29:32,0,False,十五分钟
望天_单词好难,39374209,5,男,2021-03-02 20:29:32,0,False,这个龟龟是护膝吗好可爱啊
一道凉菜,104377332,5,保密,2021-03-02 20:29:28,0,False,南方人的嚎哭[大哭]
我不是你的兔子,26208668,6,男,2021-03-02 20:29:26,0,False,"冰冰的视频我今天看着卡卡的
也是缘分"
隐于心,124060897,4,保密,2021-03-02 20:29:26,0,False,姐夫们好[doge]
HughHerr,383392589,4,保密,2021-03-02 20:27:13,0,False,没有在天定山偶遇到冰冰[大哭][大哭]，是不是前几天下雪的时候去的
千七百二十七,77036959,4,保密,2021-03-02 20:27:06,0,False,姐夫好(✪▽✪)
闪烈,2076331,6,保密,2021-03-02 20:27:05,0,False,！！！冰冰我来了
襂槮森,1956253739,3,保密,2021-03-02 20:27:02,0,False,"来这么早，还想不出骚话那就画个画吧。
*.　　°　　　　☀️·　　　　🛸　　　 　🌏　°　　🌓　•　　.°•　　　🚀 ✯✯
　　　★　*°　　　　🛰　°·　　
.　　　•　°★　•
▁▂▃▄▅▆▇▇▆▅▄▃▁▂▃."
金击球的嘴唇,1328588608,3,保密,2021-03-02 20:27:02,0,False,姐夫们好啊
沉沫默默,415881025,4,男,2021-03-02 20:26:59,0,False,看完再来评论的
衣冠和禽兽,14371226,5,男,2021-03-02 20:26:47,0,False,哇，学习新技能
慕凌霄风_Azure,131229066,5,男,2021-03-02 20:26:45,0,False,刚去过这个雪场滑雪！！！但居然没有碰上冰冰！！！哭了哭了下次蹲冰冰姐！
阅冰仪式总指挥,453655628,4,男,2021-03-02 20:26:44,0,False,来了来了[脱单doge][脱单doge][脱单doge]
williamdzh,2970295,5,男,2021-03-02 20:26:42,0,False,十三分钟4481评论  不愧我冰
lovinghebe,93838233,6,男,2021-03-02 20:26:39,0,False,啊，看到冰冰心都热了
北辰一刀流y,296563884,5,保密,2021-03-02 20:26:36,0,False,《想吃你》[doge][doge][doge][doge][doge]
某潘绿头怪,125253666,5,保密,2021-03-02 20:26:24,0,False,不愧是我的冰冰[脱单doge][脱单doge]
向前看X,1946231,5,保密,2021-03-02 20:26:23,0,False,各位姐夫还是快的[doge]
不可以可以不,354570901,5,保密,2021-03-02 20:26:16,0,False,[嘟嘟][嘟嘟][嘟嘟]
柏柏e,39618742,5,男,2021-03-02 20:26:16,0,False,@ 你需要笑笑啊
幼恩羑蕢,1123952920,2,保密,2021-03-02 20:26:08,0,False,姐夫们我来晚了
s11870050,312606657,3,保密,2021-03-02 20:26:08,0,False,我的心是冰冰的[喜欢][喜欢][喜欢]
该账号_已注销,30730673,5,男,2021-03-02 20:26:08,0,False,东北同胞难道不是打小就会吗[doge]
超爱吃冰冰的花椒,505893274,3,保密,2021-03-02 20:26:07,0,False,好家伙
金城homie,14005233,6,保密,2021-03-02 20:26:06,0,False,虽然明天更新的视频我现在还没有剪好，但我还是先看了冰冰[doge]
阿樂1_1,43877464,5,保密,2021-03-02 20:26:04,0,False,口罩眼罩都没带[大哭]把冰冰给冻坏了怎么办！
千七百二十七,77036959,4,保密,2021-03-02 20:25:59,0,False,12分钟 热乎
东风破007,391378859,4,男,2021-03-02 20:25:58,0,False,十一分钟4千评论 好家伙
sand的自留地,1176314194,3,保密,2021-03-02 20:25:58,0,False,最后这一跤好疼啊啊啊啊啊啊啊
熱觷攟慁,14332304,5,男,2021-03-02 20:25:58,0,False,姐夫们好!
行止孑,278814153,5,保密,2021-03-02 20:25:57,0,False,胖头鱼冻僵了，都是冰冰的[星星眼]
Fluoxetine_ayho,13942845,5,女,2021-03-02 20:25:55,0,False,冰冰滑雪[羞羞]
马达加斯加的企鹅君,25559412,5,男,2021-03-02 20:25:55,0,False,妹夫们好
干饭人干饭用大碗,119850294,5,男,2021-03-02 20:25:54,0,False,冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰冰
成空arthur,293540481,5,保密,2021-03-02 20:25:49,0,False,11分钟，我出息了
Angelbluen,666886509,3,保密,2021-03-02 20:25:39,0,False,冰雪里的冰冰还是冰入我心[脱单doge]
是贺小狗哈,21038400,6,保密,2021-03-02 20:25:39,0,False,冰冰冬天滑雪 我冬天滑雪 我和冰冰贴贴
熱觷攟慁,14332304,5,男,2021-03-02 20:25:38,0,False,姐，给我点个赞吧，嫂子发个视频挺不容易的
聪明仓鼠爱玩球,35374477,5,保密,2021-03-02 20:25:38,0,False,龟龟这么可爱 能给我来一个冰冰吗
张三的好朋友李四,128668880,5,保密,2021-03-02 20:25:34,0,False,乌龟：我有点孩怕，我怕她蹲我[脱单doge]
书店消防设计师,448795473,5,男,2021-03-02 20:25:31,0,False,冰冰
偷偷赞自己一下,381336699,5,保密,2021-03-02 20:25:28,0,False,可爱冰！
轻风不载尘,32287722,5,保密,2021-03-02 20:25:23,0,False,你永远不知道冰冰有多少个剪辑团队[doge]
吃冰冰的憨憨,365919270,2,保密,2021-03-02 20:25:21,0,False,捉到一只人菜信心满满的冰冰[脱单doge]
小谭很下饭,444984621,3,保密,2021-03-02 20:27:44,0,False,前排
须臾乾坤,386045191,5,男,2021-03-02 20:27:42,0,False,五万播放，四千点评，要不要这么离谱[doge]
流光幻剑,472270403,4,保密,2021-03-02 20:27:42,0,False,[多多poi_冲冲冲][多多poi_冲冲冲][多多poi_冲冲冲]
往者不谏-来者难追,535199476,3,保密,2021-03-02 20:27:40,0,False,你们这些大学号来得这么快就特么离谱[吃瓜]
民大的如影,1151731417,3,男,2021-03-02 20:27:36,0,False,雪中的冰冰更好看
匿名用户H某丶,8427773,6,男,2021-03-02 20:27:33,0,False,14分钟4600多评论就离谱[笑哭]
自信大喇叭丶,4271011,6,女,2021-03-02 20:27:33,0,False,好耶！冰冰滑冰
布布布布布布鹅儿,198657417,4,男,2021-03-02 20:27:31,0,False,十三分钟5.5万播放，你们是在B站买房了嘛[辣眼睛][辣眼睛][辣眼睛]
习清--,508513012,3,保密,2021-03-02 20:30:09,0,False,冰冰好美[给心心]
玉書楼主,243086695,5,保密,2021-03-02 20:30:06,0,False,这回可出息了
东风不欲,280538882,4,保密,2021-03-02 20:30:06,0,False,来啦来啦
隐于心,124060897,4,保密,2021-03-02 20:30:02,0,False,姐夫，为啥不陪我姐去滑雪啊[妙啊]
hikaruuuu,46335992,5,保密,2021-03-02 20:30:00,1,False,"冰冰滑雪滑一跤
幸好还有龟龟靠"
lai阳kun,1354294295,2,男,2021-03-02 20:29:59,0,False,嘿嘿...冰冰[星星眼][星星眼][星星眼]......
粥里放了盐吗,80601459,5,保密,2021-03-02 20:29:59,0,False,来了[脱单doge]
荧惑の守心,284561,6,男,2021-03-02 20:29:58,0,False,"开始前：天资聪颖
2天后：乌龟瘦了[笑哭]"
Zinnia-0,498246272,4,男,2021-03-02 20:29:55,0,False,来了[脱单doge]
嗑花椒的瞄酱,406404303,3,保密,2021-03-02 20:29:53,0,False,老婆[嘟嘟][嘟嘟][嘟嘟][嘟嘟][嘟嘟]
战忽局家丁9527,377708185,5,男,2021-03-02 20:29:51,0,False,说出你们的暗号：我的心是冰冰的！
指尖上的远方,33878865,5,男,2021-03-02 20:29:44,0,False,这次的摄影师真不戳
吃鸡架的喵酱,401846525,4,保密,2021-03-02 20:24:28,0,False,来啦来啦
王冰冰爱的花椒,438151461,4,女,2021-03-02 20:27:15,0,False,她还是那么可爱[给心心][给心心]
务柏村,451083326,3,保密,2021-03-02 20:27:15,0,False,第一我的心是冰冰的[OK]
小柴胡颗粒啊,7847208,5,保密,2021-03-02 20:27:15,0,False,最后的BGM是啥呀，用了好几个软件都没识别出来[大哭]
生活大爆炸TBBT,2080412625,3,保密,2021-03-02 20:27:11,0,False,我的心是雪里的冰冰的[打call]
dvlee丶,11157118,5,男,2021-03-02 20:27:08,0,False,你在此地，不要动，我去切官号来评论[脱单doge]
有屾先生,641605148,4,保密,2021-03-02 20:27:06,0,False,滑雪冰冰
景遇遇遇遇,437034786,4,女,2021-03-02 20:27:06,0,False,像极了我努力学自行车的样子
松露与稻穗,628951834,4,保密,2021-03-02 20:27:06,0,False,哇
风起楠溪,89028250,4,保密,2021-03-02 20:27:05,0,False,神龟虽寿，犹有竟时。且龟行且珍龟。
温柔的地雷,210391837,6,女,2021-03-02 20:27:05,0,False,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
8可彳亍,252658505,5,保密,2021-03-02 20:27:05,0,False,牛皮
白日梦里飞天的柯基,253833776,5,保密,2021-03-02 20:27:03,0,False,各位姐夫，冰冰是你们的，（汪）小敏我就抱走了[doge]
BatsHyper,22933905,5,男,2021-03-02 20:27:02,0,False,我是王八，粉sai的，我摊牌了
