send_time,dm_time,crc32_id,text
2021-04-28 00:26:38,0:01:56.033000,11a8da77,轮毂换了就别相提并论了，实际可能比这更糟
2021-04-28 00:28:34,0:04:31.764000,e4daff65,保护保护
2021-04-28 00:32:16,0:03:44.742000,bbbff714,刹车助力失效，p，刹车助力是必须有的，我个大老爷们都赶踩不动
2021-04-28 00:32:34,0:02:59.773000,12a861b5,动能回收关了会如何
2021-04-28 00:45:39,0:02:39.734000,e97306cc,拉手刹呢？行不行？
2021-04-28 00:45:40,0:04:12.713000,a6394466,追一追热点
2021-04-28 00:48:19,0:01:41.758000,b56e14cd,刀片电池不香吗
2021-04-28 00:48:29,0:03:48.133000,a90d9bbe,你TM仪表板在哪儿？？？
2021-04-28 00:54:44,0:02:09.395000,2c0a86f2,踩不下去
2021-04-28 00:55:14,0:00:56.181000,e91740eb,要乱特斯拉秩序
2021-04-28 00:55:29,0:02:54.920000,2c0a86f2,。。。
2021-04-28 00:55:57,0:03:23.485000,2c0a86f2,人车盒一
2021-04-28 01:05:17,0:05:18.547000,2b733ba1,还是沃尔沃吧，没钱就领克好了
2021-04-28 01:07:37,0:03:29.179000,1354dce7,这车太娇气了吧
2021-04-28 01:09:15,0:00:31.239000,e2ce3f05,公共秩序在生命安全面前应该低头
2021-04-28 01:13:33,0:04:37.332000,f83c1e78,不用探讨了，直接提比亚迪～
2021-04-28 01:20:37,0:03:23.896000,e2ce3f05,T:我用实力的地位讲话，你们吃这一套的
2021-04-28 01:29:29,0:02:14.538000,181540b4,程序问题
2021-04-28 01:55:23,0:03:10.219000,338c3233,就是想看有理有据的锤特斯拉！！！！
2021-04-28 02:00:04,0:02:14.419000,7cdadd78,byd的销售不行，爱理不理的，买个车还要受气
2021-04-28 02:03:53,0:00:23.614000,54650ef4,你女朋友太凶了，不像我只会心疼giegie～～
2021-04-28 02:06:16,0:05:03.109000,ef2fe9c7,这种车应该召回了吧
2021-04-28 02:22:43,0:01:01.746000,28920234,他们调查的是女车主
2021-04-28 02:32:39,0:03:17.494000,afd17a65,专业
2021-04-28 02:48:45,0:03:58.899000,22328203,哦豁
2021-04-28 03:09:11,0:00:53.753000,fc6537c9,《刚好》
2021-04-28 04:37:43,0:05:14.259000,50f00989,专业 牛逼 三连了
2021-04-28 05:05:34,0:01:09.837000,95b72042,有
2021-04-28 05:09:20,0:04:53.297000,95b72042,态度
2021-04-28 06:31:28,0:01:58.916000,7e7d2393,我敢说在本屏幕打字的人99.9%都没有model3和汉ev
2021-04-28 07:15:09,0:04:58.442000,88230de1,怕是他们无法解决
2021-04-28 07:25:37,0:02:46.638000,108306f3,大力出奇迹
2021-04-28 07:38:18,0:00:50.907000,9b3f717d,遮挡号牌怎么处理？
2021-04-28 07:40:15,0:03:04.966000,5209b6ed,特斯拉：都是外力，都是外力
2021-04-28 07:43:03,0:04:02.907000,9b3f717d,电动汽车目前就和Vr一样，火一头大家发现能用不好用就没动静了。
2021-04-28 07:44:28,0:03:58.922000,a12c4e42,公关启动
2021-04-28 07:45:56,0:05:13.413000,a12c4e42,不重要
2021-04-28 07:46:17,0:05:23.733000,a12c4e42,不重要
2021-04-28 07:53:25,0:03:33.360000,88a2a6f5,专业
2021-04-28 07:58:55,0:04:06.590000,3538e348,到账到账
2021-04-28 08:10:24,0:02:40.775000,136c1ae6,建议特斯拉车主都装个义肢
2021-04-28 08:11:12,0:03:44.359000,fc929580,完全不懂的人在测试？
2021-04-28 08:28:49,0:02:46.899000,69e91822,简单地说就是你的脚没有精神
2021-04-28 08:29:28,0:03:10.376000,26a912ec,动能回收和制动系统设计两个概念，倒档也没动能回收，难道倒档没制动？
2021-04-28 08:32:16,0:02:12.499000,26a912ec,助力系统完全是博世的东西，让博世调查才对
2021-04-28 08:33:33,0:03:27.404000,26a912ec,你这一点都不专业
2021-04-28 08:34:26,0:04:20.404000,26a912ec,国标都读不懂，你在搞笑嘛
2021-04-28 08:36:42,0:02:33.979000,af8a5b58,博世手册都说了，意外情况下需要200N
2021-04-28 08:39:49,0:04:47.905000,155d9322,注意安全，真的
2021-04-28 08:40:00,0:01:59.786000,9366ea01,老王不该换轮毂，虽然是为了更好的散热
2021-04-28 08:49:17,0:04:41.662000,fc86dd6,前面竟然有人说买不起特斯拉 笑拉了给我
2021-04-28 08:52:08,0:00:47.682000,d89fe7e4,太仓特斯拉闯进一家馒头店
2021-04-28 09:04:48,0:00:34.666000,3c70155b,不用这种“非理性”，会的到关注吗？
2021-04-28 09:13:02,0:01:04.991000,fb62bbfe,理性是没人管的
2021-04-28 09:13:41,0:00:49.979000,d6de3a1f,人家不这么干，央视能关注？
2021-04-28 09:20:37,0:03:23.619000,2b47b3ff,妥妥一键三连！
2021-04-28 09:23:45,0:03:15.474000,fe336d7c,啧啧啧不予评论
2021-04-28 09:24:11,0:03:41.523000,fe336d7c,不是失灵是受限啧啧啧
2021-04-28 09:26:09,0:04:25.994000,621fe8db,就一脚深，一脚浅。大部分车主就懵逼了
2021-04-28 09:39:30,0:04:36.659000,5b9662fb,这字也写得太了点吧
2021-04-28 09:39:57,0:05:16.385000,4f32e4ea,客观 必须三连 
2021-04-28 09:42:07,0:03:48.948000,c8027918,送葬火化一条龙
2021-04-28 10:00:02,0:04:28.818000,cce185fe,315去哪了？？
2021-04-28 10:08:50,0:02:07.440000,21311a25,卧槽
2021-04-28 10:19:49,0:04:48.442000,292e0124,这不召回？
2021-04-28 10:33:18,0:00:51.675000,9f44093f,《刚好》
2021-04-28 10:36:58,0:02:53.190000,6ee808ca,收了特斯拉多少钱？
2021-04-28 10:42:34,0:00:59.400000,ab8968d3,有有
2021-04-28 10:43:02,0:01:06.524000,ab8968d3,有！
2021-04-28 10:43:51,0:03:20.805000,5a3b33ac,这是人家买的车
2021-04-28 10:48:08,0:03:00.272000,208334c1,一下有一下没有，会对人产生错觉，很危险
2021-04-28 10:55:20,0:02:33.488000,21902276,这说话我觉得没啥问题啊，女孩子确实腿部力量可能会弱一些啊
2021-04-28 11:13:05,0:02:29.339000,1967f03a,懂了，这就去练习战争践踏
2021-04-28 11:22:03,0:03:53.792000,f7c1a9d3,特斯拉：你道路太滑
2021-04-28 11:46:29,0:02:17.352000,3ec360f2,都到3了，还新车？？？
2021-04-28 11:46:31,0:01:28.877000,782c574,比较明显
2021-04-28 11:47:59,0:02:57.379000,782c574,火箭不需要刹车
2021-04-28 11:56:24,0:00:40.419000,7d8700a0,表面转变，暗地各种胁迫
2021-04-28 12:00:28,0:03:50.601000,cadbf116,汉:我感觉我还没出手就已经赢了
2021-04-28 12:01:05,0:05:07.739000,7d8700a0,说明特斯拉不关心你的命
2021-04-28 12:09:55,0:03:36.125000,6e5ba5cd,特斯拉自己的显示是，自动紧急制动和能量回收制动，最起码是个辅助制动系统吧？
2021-04-28 12:22:00,0:02:17.614000,3d88d8db,专业，关注了
2021-04-28 12:23:42,0:02:31.540000,4fd63f39,洗地了？
2021-04-28 12:31:55,0:00:31.209000,d06477bb,不这样有办法嘛
2021-04-28 12:34:50,0:00:40.574000,b607d09e,你这么干没人管
2021-04-28 12:35:04,0:01:03.954000,8a0718b7,小鹏可以完爆特斯拉
2021-04-28 12:35:06,0:00:56.360000,b607d09e,不这么干没人管
2021-04-28 12:39:32,0:02:38.054000,81efb6b2,←特斯拉只要松油门，刹车灯就会亮
2021-04-28 12:40:20,0:02:59.380000,81efb6b2,没有动能回收的感觉就和油车空档一样
2021-04-28 12:47:56,0:04:33.995000,ef29b52b,良心媒体人
2021-04-28 12:48:53,0:01:12.767000,471ae2c7,重卡刹车一样
2021-04-28 12:49:25,0:00:23.485000,d8da9acc,现在看见这车就恶心想吐
2021-04-28 12:50:05,0:01:03.484000,d8da9acc,要强行洗白了
2021-04-28 12:52:22,0:04:45.277000,297fb066,不要升级系统
2021-04-28 12:56:40,0:01:30.599000,1a662493,站车前解说不怕车子突然自己往前跑吗？
2021-04-28 12:59:24,0:03:46.580000,3a57558f,雅阁
2021-04-28 13:03:22,0:04:52.810000,386d7dd5,深一脚浅一脚，这个走位就很秀
2021-04-28 13:09:18,0:01:00.989000,d09556b3,有种感觉，这是一期公关视频，但是还是支持up主！
2021-04-28 13:10:29,0:05:11.041000,8314c68a,求生欲拉满！
2021-04-28 13:23:16,0:01:06.259000,c037a797,王老师，很难不支持你去做这件事
2021-04-28 13:32:27,0:03:40.197000,20af8b03,这不是我大雅阁吗
2021-04-28 13:38:08,0:02:35.899000,762128bd,这就是你不练腿的原因
2021-04-28 13:42:34,0:03:45.995000,982f7738,道路果然不行
2021-04-28 13:51:58,0:02:16.166000,ac8a0265,这样的车怎么可以销售
2021-04-28 14:01:51,0:01:33.730000,16ebf256,车这么小么？还是人大？
2021-04-28 14:07:44,0:00:35.199000,67b3a6fb,问题是 你不扰乱公共秩序，能让这么多媒体报道，特斯拉能重视这个问题吗？
2021-04-28 14:12:02,0:04:53.299000,94ccd5cd,对的，出问题很正常，但是不解决问题是不正常的
2021-04-28 14:17:23,0:05:06.459000,dfec1227,特斯拉又要爆卖了
2021-04-28 14:21:07,0:04:28.626000,8a978dac,谢谢
2021-04-28 14:21:18,0:04:39.636000,8a978dac,不买了
2021-04-28 14:30:36,0:00:40.932000,8e667bd4,比刹车更重要的，是售后服务的态度和重视度
2021-04-28 14:37:08,0:05:07.241000,1a95efbc,特斯拉还在洗呢，不会解决问题的
2021-04-28 14:50:19,0:03:24.179000,43922697,这就是专业
2021-04-28 15:09:41,0:00:46.658000,d90ac5b6,可以，单不提倡
2021-04-28 15:12:54,0:04:38.891000,990cf54c,好家伙，重启后故障会消失
2021-04-28 15:25:44,0:04:28.191000,988706e7,我才特斯拉公关马上会联系你的（狗头）
2021-04-28 15:37:01,0:00:02.319000,519fbc89,我特么直接三连
2021-04-28 15:54:09,0:00:51.429000,49033035,态度并没有转变
2021-04-28 16:12:19,0:01:09.201000,97d7f0e4,保护
2021-04-28 16:16:42,0:03:10.290000,ace4b68e,咋跟我电动俩轮车一样的情况
2021-04-28 16:50:48,0:00:18.228000,13789c6f,热度没继续，
2021-04-28 16:56:27,0:03:24.264000,cc10ee2c,国标指的是刹车系统啊，你这个说的是动能回收系统
2021-04-28 16:58:14,0:03:12.427000,61edc3fe,后台删数据
2021-04-28 17:11:08,0:02:16.156000,baa4a4c3,谁出事着急的时候踩刹车不用力？这都踩不下去肯定有问题
2021-04-28 17:33:09,0:03:28.782000,88c18398,不合格产品，得深入调查啊！
2021-04-28 17:42:05,0:04:53.353000,ff45f7f8,这句话说的太对了
2021-04-28 18:20:37,0:05:10.870000,466f3a95,对的
2021-04-28 18:22:30,0:00:08.279000,c0d73547,刹住了，但没完全刹住
2021-04-28 18:26:49,0:01:06.355000,14273fb2,晚了
2021-04-28 18:36:44,0:02:28.949000,bfb450f1,这个可以有
2021-04-28 18:42:38,0:03:04.639000,95cda355,这还不是实锤吗？
2021-04-28 18:45:08,0:00:46.759000,ba42d0af,大家心里都知道为什么会这样做
2021-04-28 18:47:04,0:02:09.638000,aca33909,对方说了，刹车阻力受限而已
2021-04-28 19:04:16,0:00:54.806000,18010618,女车主是进口的，up是今年国产的。车把手是黑色的了
2021-04-28 19:05:16,0:05:00.219000,d71bca4,不妥协
2021-04-28 19:11:39,0:03:21.982000,2fe439b6,还黑？第一条没看？在动能回收出现问题时候刹车就变硬。
2021-04-28 19:12:08,0:05:09.153000,c4334588,就想知道买个特斯拉是不是得再重考个特斯拉驾照
2021-04-28 19:19:59,0:03:35.983000,f7f654e8,工业垃圾 正常的
2021-04-28 19:20:30,0:04:34.068000,9e6a97a6,测试员不敢开所以就把车卖给消费者去试
2021-04-28 19:22:13,0:05:09.630000,20292d10,这不投币点赞等什么
2021-04-28 19:30:11,0:03:58.382000,7c0ff28,就是比较腊鸡
2021-04-28 19:32:11,0:04:32.164000,d35344c3,洗地的赶紧爬
2021-04-28 19:36:06,0:03:46.912000,ba6c184f,同款雅阁
2021-04-28 19:47:37,0:03:21.705000,9b24bc77,专业
2021-04-28 20:02:58,0:01:18.265000,4763d667,好家伙
2021-04-28 20:14:38,0:02:39.959000,66f015ed,切力量腿啊
2021-04-28 20:23:53,0:00:53.915000,5f4482c5,毛豆3
2021-04-28 20:24:37,0:01:37.874000,5f4482c5,毛豆3车网，一车开一辈子
2021-04-28 20:26:33,0:03:34.132000,5f4482c5,是路不对，不是车的问题
2021-04-28 20:32:06,0:04:20.516000,f4f08a41,就是扯淡，有钱也不买丫的
2021-04-28 20:39:10,0:01:11.344000,8b987490,有
2021-04-28 20:48:28,0:02:27.006000,a39b7dfa,中肯
2021-04-28 20:49:42,0:05:02.473000,bc955c74,当年三菱帕杰罗刹车门，三菱直接倒下，再也没能起来。
2021-04-28 21:04:18,0:01:03.139000,e70141c5,总感觉特斯拉花钱摆平了这个车展事件。。。
2021-04-28 21:32:07,0:01:30.462000,6a4faea2,洗白？？
2021-04-28 21:37:29,0:04:19.604000,be4b2511,这个车不要买
2021-04-28 21:48:07,0:02:50.639000,999c5a80,@Dog说车    @Dog说车
2021-04-28 21:57:38,0:02:40.744000,76799f5d,汽车不装仪表盘，都是耍流氓！
2021-04-28 21:57:55,0:00:59.427000,b1bbabd8,如果不闹哪来的态度转变啊
2021-04-28 22:01:34,0:04:38.674000,b1bbabd8,牛逼牛逼
2021-04-28 22:31:10,0:00:58.563000,604d861c,3
2021-04-28 22:34:09,0:03:11.237000,7e327cbe,如果一个 成年女性都踩不动的刹车，那是谁的问题呢
2021-04-28 22:40:44,0:01:40.888000,729cb314,这字真漂亮
2021-04-28 22:44:44,0:04:56.149000,729cb314,车辆遇到问题都不重要了？
2021-04-28 22:52:44,0:04:37.607000,8377f5c9,王老师加油！
2021-04-28 22:59:19,0:04:29.084000,1ece341c,这破玩意，10万都不值
2021-04-28 22:59:42,0:04:52.575000,1ece341c,配置加上质量，哪里值10万？？呵呵
2021-04-28 23:04:38,0:01:14.457000,33a63c1b,移动棺材
2021-04-28 23:06:24,0:01:16.278000,b9a5a203,有！支持
2021-04-28 23:09:17,0:04:09.276000,b9a5a203,专业人士！思路清晰、赞！
2021-04-28 23:09:41,0:03:53.472000,cc05df87,TSL:它死了
2021-04-28 23:10:20,0:04:32.159000,cc05df87,我还是挺女车主
2021-04-28 23:37:31,0:01:30.259000,67c64a39,汉：跟老子比
2021-04-28 23:39:44,0:03:11.550000,67c64a39,工业腊鸡，圈国人的钱去造火箭
2021-04-28 23:57:30,0:02:37.584000,45faf3e2,人都踩到140bar了
2021-04-29 00:02:59,0:04:54.992000,7b470609,特斯拉：我火星车企直接解决地球人车主不是很合理的么
2021-04-29 00:15:53,0:00:37.950000,3c8d3dc2,这种秩序不要也罢
2021-04-29 00:25:27,0:00:18.995000,1f9bd518,马斯克也承认现阶段的产品不够成熟，建议不要买
2021-04-29 00:49:57,0:02:32.111000,7a23c90,而已。而已。而已。而已。而已
2021-04-29 00:50:30,0:04:42.191000,b9572d19,顶老王！
2021-04-29 00:51:47,0:04:21.951000,7a23c90,特斯拉平板：我直接死机黑屏。看不到提示了吧 哈哈
2021-04-29 00:58:52,0:00:36.413000,90333a66,这位up就是站着说话不腰疼
2021-04-29 01:11:04,0:03:34.879000,73df5a2b,专业
2021-04-29 01:41:03,0:02:24.451000,9cfdab5b,真.脚刹
2021-04-29 02:43:08,0:04:59.755000,15d8e37d,最重要别买
2021-04-29 02:48:04,0:04:27.602000,b8a20818,单踏板本身就违背了一辆车他应该有的功能！
2021-04-29 06:09:29,0:05:19.067000,671a583c,垃圾特斯拉
2021-04-29 07:08:01,0:02:26.738000,47441ee3,车不行就别阴谋论别人，转移视线
2021-04-29 07:09:29,0:03:32.858000,47441ee3,大量洗地水军
2021-04-29 07:55:53,0:03:06.402000,17f59be3,他不敢说车的问题！只能打擦边！
2021-04-29 07:56:07,0:02:34.942000,666cbde2,怪不得说人家没踩刹车
2021-04-29 07:58:43,0:05:04.531000,666cbde2,不妥协！
2021-04-29 08:19:33,0:01:19.164000,555e0e0a,车重和刹车性能不匹配
2021-04-29 08:21:46,0:03:39.489000,28d7985f,电动车要啥标准 造出来能跑就行了还要啥自行车
2021-04-29 08:22:04,0:03:25.352000,555e0e0a,话中话：你国标就是垃圾
2021-04-29 08:30:45,0:03:13.030000,7dedb8f4,国标甩脸
2021-04-29 08:46:03,0:03:32.312000,4fc00b7d,豪车是这样的
2021-04-29 08:52:26,0:04:28.856000,3e984152,有担当
2021-04-29 09:31:39,0:00:42.271000,f2f058b3,真坑，还卖那么贵，中国人就是有钱，贵了有面
2021-04-29 10:49:47,0:05:09.651000,24a95a8f,听说特斯拉员工伦铁锤砸车主门
2021-04-29 11:01:50,0:00:22.992000,6c1eb9f0,只能一点点
2021-04-29 11:19:59,0:03:18.431000,a7164197,屁话，动能回收和刹车是两回事好吧，搁着偷换概念
2021-04-29 11:32:58,0:03:27.059000,929b02c4,说美标的，只要在该地区发售就要按照该地区国标来！ 都要符合
2021-04-29 11:53:42,0:00:40.391000,d2cf8028,转变指买更多水军洗地
2021-04-29 12:16:04,0:01:54.508000,3700e8fe,害死人
2021-04-29 12:16:17,0:02:08.008000,3700e8fe,灵车模式开启
2021-04-29 12:23:17,0:00:19.687000,973fb460,特斯拉的刹车都是虚拟的，你把握不住​
2021-04-29 12:40:11,0:04:26.644000,ff884542,就特斯拉老子天下第一的态度就该死
2021-04-29 12:48:48,0:01:46.900000,2e1115b2,这玩意有bug 程序员背锅
2021-04-29 12:49:30,0:00:28.699000,71f7e5a2,理性能解决？？
2021-04-29 12:49:57,0:02:52.094000,2e1115b2,？？？？
2021-04-29 12:50:15,0:03:07.881000,2e1115b2,好家伙
2021-04-29 12:51:06,0:03:45.428000,2e1115b2,这么小还不搞个红标 
2021-04-29 13:02:49,0:04:45.276000,82ed697,ABV不错
2021-04-29 13:11:59,0:00:42.259000,d8306bc2,我只能说干得漂亮
2021-04-29 13:58:41,0:01:08.141000,c2d9ce58,有！！！
2021-04-29 14:09:13,0:02:44.166000,f42a3be,对，普通消费者怎么会分辨这种情况
2021-04-29 14:24:18,0:02:00.387000,2fa21575,卧槽，这个字比我有得一拼
2021-04-29 14:25:09,0:02:50.885000,2fa21575,很难踩，曾经因为没油死火踩过，差点追尾
2021-04-29 14:29:00,0:01:46.299000,9461bb0,专业
2021-04-29 14:42:39,0:02:35.699000,848d36c6,要站起来踩
2021-04-29 15:10:53,0:01:46.414000,970f128a,笑了，少了动能回收，当然制动距离会变长，没有动能回收不等于刹车失灵
2021-04-29 15:11:15,0:01:52.867000,970f128a,误导消费者
2021-04-29 15:14:07,0:03:24.282000,970f128a,动能回收，不等于刹车啊。能算进去吗
2021-04-29 15:14:14,0:03:28.492000,970f128a,误导消费者啊
2021-04-29 15:44:43,0:04:06.267000,58477b8a,好  特斯拉决定解决问题  把灰字搞成红字
2021-04-29 15:53:45,0:03:42.650000,edc4d2a7,试试行人保护那个
2021-04-29 16:19:03,0:01:58.326000,8e0eec87,实锤了
2021-04-29 16:22:17,0:03:26.758000,8e0eec87,专业
2021-04-29 16:23:11,0:04:20.537000,8e0eec87,良心车评人
2021-04-29 16:23:29,0:04:39.173000,8e0eec87,业界良心
2021-04-29 17:03:31,0:03:28.237000,f5fc5296,支持
2021-04-29 17:19:44,0:03:48.554000,d1b771bc,受限 你刹车变硬不是受限么
2021-04-29 17:31:51,0:02:54.845000,32c7d930,国产化了肯定偷工减料了
2021-04-29 18:47:02,0:00:23.941000,d38285e8,再来亿遍
2021-04-29 18:55:06,0:00:26.688000,fca44bd6,但凡理性有用，不是被逼到绝境谁会做出这种有失体面的事
2021-04-29 19:28:31,0:01:05.086000,17d5e2a1,怎么感觉这车好像小了一号？
2021-04-29 19:30:25,0:02:33.492000,17d5e2a1,其实当时是男驾驶员，也是踩不了
2021-04-29 19:30:56,0:02:53.459000,17d5e2a1,卧槽，厉害
2021-04-29 19:55:37,0:02:35.877000,8091a6d5,这个时候需要用 更大力 直到踩断为止
2021-04-29 19:57:41,0:00:39.439000,dfb57f0d,人家这不就一句套话，这种说肯定是说不支持啊
2021-04-29 20:17:03,0:00:43.747000,216ba530,《同        情》
2021-04-29 20:19:21,0:03:01.061000,216ba530,我寻思这叫失灵吗？失灵的定义是什么
2021-04-29 20:39:28,0:03:34.850000,2caada99,专业
2021-04-29 20:49:25,0:01:48.540000,5a89035e,来了来了
2021-04-29 20:51:19,0:04:30.139000,7f8f351c,握草，这买来玩命啊
2021-04-29 21:07:08,0:02:56.602000,3ebc0ed0,收钱了
2021-04-29 21:07:14,0:03:02.043000,3ebc0ed0,垃圾丢河南人的脸！
2021-04-29 21:07:23,0:03:11.514000,3ebc0ed0,收钱了
2021-04-29 21:16:57,0:03:44.071000,e146a7a0,忽略！你的意思是，我要看屏幕。不看道路喽！
2021-04-29 21:38:59,0:03:51.553000,54bd6ebc,哈哈
2021-04-29 21:39:08,0:00:10.615000,4d6b5233,黑色高级棺材
2021-04-29 21:40:27,0:01:07.275000,4d6b5233,害怕
2021-04-29 21:41:57,0:02:31.602000,4d6b5233,真的垃圾
2021-04-29 21:43:52,0:03:52.237000,4d6b5233,极  简  高  级  设  计
2021-04-29 22:00:51,0:03:41.531000,80dcd9a4,振动情况下出现问题 我来过很多电动车，都遇到过这样的问题！！！！！！！！！！！
2021-04-29 22:05:25,0:03:41.008000,e7eb92ac,毛豆3 为什么换了轮毂，难道刹车盘都换了
2021-04-29 22:19:38,0:03:40.536000,220f594c,特斯拉说：你的测试方式我们不承认更不会接受
2021-04-29 22:36:28,0:02:35.048000,a12a6ee5,尤其是下坡弯道的时候突然失去制动，除非化身藤原拓海否则。。
2021-04-29 22:50:48,0:01:48.447000,b05deca7,实锤咯
2021-04-29 22:55:16,0:01:19.911000,f76d7a95,正道。
2021-04-30 00:29:23,0:03:23.241000,d309c23,就是钻漏洞了吧
2021-04-30 00:53:39,0:00:58.099000,3cd98038,女主角是进口版
2021-04-30 00:53:52,0:01:08.686000,3cd98038,她的好像是进口版
2021-04-30 00:56:35,0:02:43.849000,3cd98038,新车企有问题很正常 大方召回就行，丰田大众做几十年 不也常有召回的批次。
2021-04-30 00:58:33,0:04:40.624000,3cd98038,高情商
2021-04-30 01:23:55,0:02:17.990000,9b7eadac,只有唐EV的飘过
2021-04-30 01:46:01,0:00:37.818000,627f6f62,哥一直很理性~
2021-04-30 03:24:21,0:03:06.995000,e3253a60,说谁给河南丢脸呢？？？
2021-04-30 03:43:06,0:03:26.694000,20176ee2,就还是有刹车呗
2021-04-30 04:36:50,0:01:17.321000,a605ad42,垃圾单活塞
2021-04-30 05:39:04,0:01:23.045000,75fb0161,我支持这样的
2021-04-30 07:20:32,0:04:57.088000,5bd6a405,那就是不符合国标了，应该停止生产和销售
2021-04-30 09:04:21,0:01:07.883000,c76023ba,yo～～～～～
2021-04-30 09:05:02,0:01:42.083000,c76023ba,一模一样的结果
2021-04-30 11:38:30,0:03:16.986000,6d67266a,专业
2021-04-30 11:38:49,0:03:35.470000,6d67266a,拿国标打特斯拉脸
2021-04-30 11:48:53,0:00:50.967000,47074cf9,就不能不买特斯拉么
2021-04-30 11:51:39,0:03:37.060000,47074cf9,不买不行么
2021-04-30 11:55:40,0:04:22.280000,1b61151a,女人不能开，脚力小不能开，地滑不能开，地不平不能开
2021-04-30 11:58:35,0:04:31.529000,8ecc7f3,动能回收一会有一会没有，这tm怎么开，怎么判断刹车距离
2021-04-30 11:58:54,0:03:26.719000,e48eb092,特斯拉：立马升级系统改固件
2021-04-30 12:06:28,0:02:28.580000,54217edd,是助力还是abs介入？
2021-04-30 12:09:45,0:02:00.704000,74316a0d,建议试车员穿上专业的工作服 别穿便装 感官更好些
2021-04-30 12:14:31,0:02:35.219000,1f0ee75f,熄火以后，你踩几下刹车就会变硬
2021-04-30 12:17:21,0:04:47.481000,1f0ee75f,这字你不认识么？
2021-04-30 12:21:29,0:02:04.221000,dcd9da5b,这真没发现，电冲太多也会受限，但是刹车没啥区别
2021-04-30 12:23:32,0:02:55.179000,6f781210,估计震动对机械传动系统有影响，所以这个时候会禁掉动力回收
2021-04-30 12:55:27,0:05:18.951000,4bfbf0aa,车是这样的，不允许小概率事故，要命
2021-04-30 13:02:39,0:03:42.068000,3d29380f,谁tm刹车的时候还看中控啊
2021-04-30 13:12:33,0:02:59.161000,ac026371,为什么不早提出来？蹭热度吗
2021-04-30 13:15:19,0:04:55.571000,8f1cd5b5,绝不妥协
2021-04-30 14:24:28,0:02:40.731000,8204b321,这不是洗吧？
2021-04-30 15:21:09,0:05:09.379000,10d49fbc,这句话说的太对了，现在很多人抵制特斯拉就是因为特的态度问题
2021-04-30 15:54:15,0:01:41.289000,48ea92d8,大家车言论那边也测出来这个问题了
2021-04-30 15:55:57,0:02:59.195000,48ea92d8,说收钱的那位是不是没脑子？
2021-04-30 16:56:49,0:03:37.931000,d88920fb,唯一说实话媒体，顶你！
2021-04-30 18:19:02,0:05:20.106000,78cff484,只能说一句，注意安全吧
2021-04-30 18:45:35,0:01:05.343000,7d759d39,丰田表示吃瓜看戏
2021-04-30 18:50:04,0:04:54.633000,1c97ef3d,正能量
2021-04-30 18:51:26,0:00:24.199000,1c23089e,记着三连哦
2021-04-30 19:31:13,0:03:28.779000,94a6da59,专业
2021-04-30 20:12:47,0:02:37.539000,ba182866,设计不合理
2021-04-30 20:24:26,0:02:07.190000,d4e3fa7d,特斯拉刹车失不失灵？为什么最近我身边好多人买了特斯拉？
2021-04-30 21:43:34,0:00:43.226000,256740a3,沉默的真相
2021-04-30 21:52:42,0:05:15.550000,e43db0da,特斯拉永不妥协
2021-04-30 23:09:41,0:04:15.966000,d88bd47a,高级电动车
2021-04-30 23:42:28,0:02:41.085000,9989fbba,特撕垃要举重运动员才能开的
2021-05-01 00:26:51,0:00:38.036000,c5b37d19,不理性根本没人管哈哈
2021-05-01 02:11:17,0:02:35.198000,6aa932d7,60kg 的键盘侠张嘴就来？ 网络是个好东西
2021-05-01 08:47:58,0:00:35.659000,a6daab94,你换成她，问题得不到解决也会像她这样做
2021-05-01 09:59:54,0:02:59.396000,364075f2,要命
2021-05-01 10:39:52,0:03:27.031000,e4b5541a,所以画重点，他不符合国标的话怎么上市卖的
2021-05-01 11:47:29,0:04:47.592000,d914578a,需要这样的机构
2021-05-01 13:14:05,0:00:47.859000,a7dda1f1,你牛壁要不直接学学三星，退出市场呗，拉
2021-05-01 16:46:53,0:00:08.816000,66cb030b,被和谐了
2021-05-01 18:39:18,0:00:28.259000,81b07fe4,笑死 不这样有用么
2021-05-01 19:11:51,0:00:09.677000,7044a894,先三联再看
2021-05-01 21:20:04,0:00:33.706000,fb19515,真的就是不闹就没人管
2021-05-01 22:21:15,0:04:50.890000,a702bf54,支持垠总
2021-05-01 22:28:15,0:01:43.427000,f2f070ea,特斯拉：我们没有问题，是消费者有问题。不妥协
2021-05-01 22:35:42,0:00:33.268000,3f715f89,央媒就是搞笑的，这种玩意儿也有人信？
2021-05-01 23:22:04,0:00:43.005000,64d22333,能刹  到没完全刹住
2021-05-01 23:22:46,0:00:33.403000,3fd01d79,理中客
2021-05-02 00:51:38,0:03:03.358000,4d1d3494,要命
2021-05-02 00:51:48,0:03:06.516000,4d1d3494,特死啦
2021-05-02 01:33:05,0:05:00.746000,db60eba,特斯拉的车，实验室造出来的吧
2021-05-02 04:23:15,0:03:13.894000,88802e4f,这是动能回收？这也算制动系统？
2021-05-02 08:41:14,0:04:02.627000,5ba937b,加强培训
2021-05-02 10:17:12,0:03:24.673000,523a9188,要开门把脚伸出去刹车吧哈哈哈哈哈哈哈
2021-05-02 12:35:08,0:04:45.699000,e0fb73a7,三连！！
2021-05-02 13:07:48,0:00:26.659000,4489572c,再看一遍，确定没被删
2021-05-02 13:33:28,0:04:01.190000,6a4f3cdb,没有仪表盘
